,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
10,790242220,iPhone 6s factory Unlocked 64 GB,250.0,Used (normal wear),IPhone 6s factory Unlocked w/ Box Newtrent case protection silver & gold,2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,1 day 
11,790827597,Apple iPhone 6S 64gb Rose Gold for AT&T,150.0,Used (normal wear),"Factory reset. Works perfect. For AT&T carrier. Has a crack on screen over front facing camera (pictures). Has a slight effect on picture, glare. Asking $150 or best offer.",5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,1 hour 
12,790790029,iPhone 6s plus,100.0,Used (normal wear),"Rose gold iPhone 6s plus Charger includedGreat condition, Only 2 years old32 GB storageCarrier unlockedMust sell quickly",3,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,3 hours 
13,790774521,iphone 6s,100.0,Used (normal wear),iPhone 6slocked to AT&Tnot locked to any icloud accountperfect first phone for your kiddono screen cracks and all buttons work perfect :),4,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Vista, CA",Vista, CA,4 hours 
14,790723427,iPhone 6s Plus,180.0,Used (normal wear),iPhone 6s Plus in good condition. Unlocked,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,6 hours 
15,790678035,IPHONE 6S PLUS,350.0,Used (normal wear),"Normal wear, amazing condition though. Well taken care of and clean. Adult owned and cared for. The iPhone will be cleaned and wiped completely before. Can be added to any carrier. 128 G.HMU if you are interested! Selling because I upgraded recently! Thanks for looking.",4,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,7 hours 
16,790580046,iPhone 6s plus,220.0,Used (normal wear),"Comes with a few cases, works fine, wife upgraded to a newer phone.  No issues. ",3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Vista, CA",Vista, CA,10 hours 
17,790402108,iPhone 6S Plus 16GB Silver Unlocked,175.0,Used (normal wear),"Excellent condition, comes with original charger and case. Will be factory reset before purchase.",4,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,15 hours 
18,790283079,Iphone 6s,130.0,Used (normal wear),No description. Ask seller for more details,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,1 day 
19,790214969,IPhone 6s,100.0,New (never used),"16 gb in excellent condition, no scratches, sprint carrier, phone paid off. ",3,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,1 day 
20,790126220,iPhone 6s Plus,200.0,Used (normal wear),iPhone 6s Plus64g Great condition! ,2,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Oceanside, CA",Oceanside, CA,1 day 
21,790819968,iPhone 6s,160.0,Used (normal wear),iPhone 6s in great condition works perfect unlocked its white no cracks very clean comes with speck phone case asking 160 or best offer ask for Steve ,2,Local pickup (28 miles away),No shipping INFO!,28.0,,,"Oceanside, CA",Oceanside, CA,2 hours 
22,790814688,IPHONE 6S PLUS,380.0,New (never used),iPhone 6S Plus - 64GBRose goldOpen in mint condition - no scratches or cracksUnlocked but not jail broken- through AT&TComes with black charging phone case which utilizes an iPhone charger,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,2 hours 
23,789929057,iPhone 6s,225.0,Used (normal wear),"Rose gold iPhone 6s: comes with 2 cases, 3 brand new screen protectors kit (1 on phone already), pop-socket and the original box (if you want it). Not even a year old and I bought it brand new. Excellent condition. No scratches and buttons work perfectly. The only thing is it won’t have the charger and headphones ",4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,5 hours 
24,790688350,iPhone 6s’s,150.0,Used (normal wear),So the silver one does not have finger touch other than that solid the dark grey is great I have both for $250 or $150 each or best offers. Thanks ,2,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Spring Valley, CA",Spring Valley, CA,6 hours 
25,790669528,iPhone 6s,200.0,Used (normal wear),Previously used for workGreat condition16GBUnlockedVerizon,3,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Oceanside, CA",Oceanside, CA,7 hours 
26,790563570,Iphone 6s works fine,80.0,Used (normal wear),Cracked but still works goodOr trade for airpods,4,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,10 hours 
27,790499969,iPhone 6S 64GB Unlocked,220.0,Used (normal wear),"iPhone 6S 64GB BlackPhone is originally from Verizon but GSM Unlocked and ready to activate on ATT, Tmobile and any GSM provider.Excellent condition. NO Dent, NO Scratch!!Battery Health %100Comes with Case, Box and accessories.Asking price is $220",4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,12 hours 
28,790425926,Apple iPhone 6s 64gb Space Gray Unlocked,130.0,Used (normal wear),"Always kept in a case, lightly used. Never any water damage. No cracks or dents.  Clean ESN. Not Linked to an iCloud account (no icloud lock).  Everything works properly. Was used for Verizon but is unlocked to used with other carriers. Phone has been wiped and reset ready for use by a new owner.  A1688 (GSM+CDMA)First with $130 takes it. This is a good condition iPhone with now surprises.  PRICE IS FIRMT-mobile at&t ATT sprint cricket tmobile boost metro pcs",5,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,14 hours 
29,790256484,iPhone 6s Plus Factory Unlocked 64gb,280.0,Reconditioned/Certified,IPhone 6s Plus Factory Unlocked 64gb ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 day 
30,790249209,iPhone 6s factory Unlocked 64gb,200.0,Used (normal wear),iPhone 6s factory Unlocked 64gb w/ BoxHair line on screen ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 day 
31,790171201,iPhone 6S 16GB Like new • Works with any company • Warranty • Hablo español,159.99,Used (normal wear),"• 100% original, not refurbished, no ghost screen, optimal battery, no problems.• Factory unlocked, works with any company, you can do updates.• Charger and data cable.• Warranty.• Sorry no trades or buys.• Serious buyer, safe buy.• San ysidro/Chula Vista/Tijuana",7,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
32,790784986,iPhone 6s Plus 128GB Factory Unlocked w/ Accessories,250.0,New (never used),iPhone 6s Plus 128GB Factory Unlocked w/ AccessoriesWorks great and factory unlocked. Can meet up and test/check it out.,5,Local pickup (12 miles away),Ships for $7.49,12.0,,7.49,"San Diego, CA",San Diego, CA,3 hours 
33,790789888,Gold and White iPhone 6s 64gb,250.0,New (never used),Gold iPhone 6s 64g Unlocked from Apple Store Brand new All Accessories All clean and shine ,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Oceanside, CA",Oceanside, CA,3 hours 
35,790759558,New In Box Apple iPhone 6S Plus Boost Mobile/Sprint Clear ESN,300.0,New (never used),Brand new in box has never been used. It has no scratches on the phone anywhere. It comes in its original box with all original accessories which are sealed.,1,No delivery INFO!,"Ships from Glendale, AZ for $7.49",,"Glendale, AZ",7.49,"Glendale, AZ",Glendale, AZ,3 hours 
36,790499811,iPhone 6S Plus,300.0,Open box (never used),Selling an iPhone 6S Plus (NEW) 64GBset up through AT&TNot JailbrokenRose gold Includes : Black battery phone case rechargeable ,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,12 hours 
37,790422682,IPHONE 6s 16Gb Factory Unlocked Any Carrier,145.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our devices.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House chargerBuy with Confidence ",6,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,14 hours 
38,790395830,iPhone 6s Plus,150.0,Other (see description),iPhone 6s Plus 16gb comes with charger and box For t-mobile and metroPCS I can meet up at your carrier store nearby where I live ,10,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,15 hours 
39,790252467,2 cracked iPhones,195.0,Used (normal wear),iPhone 6 going for 90iPhone 6s 110Or both for 195,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,1 day 
40,790245264,iPhone 6s Plus factory Unlocked 64GB,280.0,Used (normal wear),iPhone 6s Plus factory Unlocked 64GB w/ Box,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 day 
41,790170623,iPhone 6S 16GB (Gold) Like new • Works with any company • Warranty • Charger and box,159.99,Used (normal wear),"• 100% original, not refurbished, no ghost screen, optimal battery, no problems.• Factory unlocked, works with any company, you can do updates.• Charger and data cable.• Warranty.• Sorry no trades or buys.• Serious buyer, safe buy.• San ysidro/Chula Vista/Tijuana",8,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
42,789866723,Iphone 6s,120.0,Open box (never used),Cracke screen everything else is in good condition ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,1 day 
43,789473396,NEW iPhone 6s space grey 32gb’s,225.0,New (never used),Brand new iPhone 6s Unlocked32gbsComes with box and everything in box,1,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,2 days 
44,789428723,iPhone 6s,145.0,Used (normal wear),"Unlocked, metro or boost Mobile ",6,Local pickup (35 miles away),No shipping INFO!,35.0,,,"Fallbrook, CA",Fallbrook, CA,2 days 
45,789177431,Cracked iPhone 6s,125.0,Used (normal wear),It’s not normal wear but it’s not for parts. It’s cracked but works fine you can get the screen fixed for around 30 bucks. Doesn’t come with charger.Setting the price decent but I’m willing to find a good offer if possible ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,3 days 
46,789068144,iPhone 6s $180,180.0,Used (normal wear),Basically brand new no cracks or scratches on the screen .$180 .. I bought at sprint ,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Oceanside, CA",Oceanside, CA,3 days 
47,790750102,Apple iPhone 6s Plus 64GB Unlocked Rose Gold,200.0,Used (normal wear),Apple iPhone 6s Plus 64GB Unlocked Rose GoldWill sell with case and screen protector. No scratches or damage on screen. Minor scratches/damage in the sides. Headphone jack doesn't always work due to small dent. Works great! Overall in very good condition. $200 or best offer. Condition: GoodNo trades! ,9,No delivery INFO!,"Ships from Nicholasville, KY for $7.49",,"Nicholasville, KY",7.49,"Nicholasville, KY",Nicholasville, KY,5 hours 
48,788890364,iPhone 6s 32GB brand new never opened,300.0,New (never used),"Brand new iPhone 6s 32gb space grey, never opened still in original packaging. Asking $300 obo. ",3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,3 days 
49,788176804,iPhone 6s,120.0,Used (normal wear),Good condition. I have a screen protector on it but in really good conditions ,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,4 days 
50,788510891,iPhone 6S 32GB T-MOBILE ONLY,120.0,Reconditioned/Certified,"Will only work for T-MOBILE, had it unlocked but haven’t tried using any other carrier so I cannot guarantee it working for any other carrier but you are welcome to try",8,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,4 days 
51,788493054,Iphone 6s plus,160.0,Used (normal wear),Good condition selling 160$,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Imperial Beach, CA",Imperial Beach, CA,4 days 
52,787822832,iPhone 6s 16gb sprint,125.0,Used (normal wear),iPhone 6s 16gb sprint No issues $125,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Escondido, CA",Escondido, CA,6 days 
53,787488435,iPhone 6s,120.0,Used (normal wear),16 gigs T-Mobile Works fine just needs to be wiped ,2,Local pickup (25 miles away),Ships for $3.29,25.0,,3.29,"Oceanside, CA",Oceanside, CA,6 days 
54,787344562,iPhone 6s Plus,250.0,New (never used),"32GB iPhone 6s Plus unlocked and is being used with Verizon. The phone is basically brand new.  No cracks or scratches and the picture shown is the screen protector, Comes with an extra glass screen protector and case. ",2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Escondido, CA",Escondido, CA,1 week 
56,786920050,iPhone 6s 32gb unlocked,100.0,Used (normal wear),"I’m selling my iPhone 6s I just got a new phone so I don’t need it anymore. I have never cracked the screen, always have had a screen protector on it. Unfortunately the Touch ID is broken and doesn’t work but that is the only problem with it. ",4,Local pickup (9 miles away),Ships for $3.29,9.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
57,786658224,iPhone 6s ROSE GOLD (Verizon),120.0,Used (normal wear),iPhone 6s (Rose Gold)1 minor crack on top of phone (across screen) Small chip on bottom left on phone,7,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 week 
58,786565165,New iPhone 6S 32GB (Carrier: Cricket),250.0,New (never used),New Space Gray IPhone 32GB will work with Cricket. $250 obo,3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,1 week 
59,786523109,iPhone 6s Plus,120.0,Used (normal wear),Silver iPhone 6s Plus had an issue turning on but can be backed up and restored and will work. I ended up buying a new phone so I would like to get this off my hands asap.,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 week 
60,786203989,"iPhone 6s 128gb, Perfect Condition, Any Carrier",190.0,Used (normal wear),"Like new iPhone 6s, original owner always was in a case.  No scratches on screen or back. 128gb. Original box, leather case include. $190 ",4,Local pickup (12 miles away),No shipping INFO!,12.0,,,"La Mesa, CA",La Mesa, CA,1 week 
61,785730018,iPhone 6S 16g,175.0,Used (normal wear),Verizon iPhone 6S in great condition no marks of any kind. Have a Louis Vuitton case I am selling as well check my other listening for a package deal. ,3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"La Mesa, CA",La Mesa, CA,1 week 
62,785495469,Iphone 6s unlocked —— 16gb,150.0,Used (normal wear),Iphone 6s unlocked Used very clean16gbThe only issue is the touch id works fine but when click on the home button doesn’t work so you need to use the soft home on the screen,3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"El Cajon, CA",El Cajon, CA,1 week 
63,785283038,iPhone 6s Plus 64G GOLD Unlocked $200,200.0,Used (normal wear),"Used sparingly with with original box but no accessories (no charger, lightning cord or headphones)Clean IMEI, No ICloud lockFully Unlocked (currently use on T-Mobile)Still on IOS 12..4 and Battery Health at 84%Screen is flawless with glass protector.  Will throw in a couple cases.Bring your SIM card to test it out before you buy.",5,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,1 week 
64,785228236,Iphone 6 UNLOCKED,175.0,Used (normal wear),Iphone 6s 16 gbiPhone 6S; Unlocked for any carrier. Silver; 16gb. Perfect condition. Brand new case included.  ,4,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,1 week 
65,784991611,iPhone 6s Plus- Great Condition,200.0,Used (normal wear),"Apple iPhone 6s Plus - Rose Gold Selling my IPhone 6s Plus. GREAT phone. No cracks everything works!Comes with original box, fully charged and factory reset, ",2,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,1 week 
66,790790106,Unlocked Sprint iPhone 6s,80.0,Used (normal wear),"Unlocked Apple iPhone 6s, Great Condition no scratches or cracked screen, great battery life (only thing does not come with charger) selling it because I finally got an upgrade!",2,No delivery INFO!,"Ships from Katy, TX for $3.29",,"Katy, TX",3.29,"Katy, TX",Katy, TX,3 hours 
67,784473410,iPhone 6S Plus 16GB like new • Factory unlocked • Charger • Hablo español,219.99,Used (normal wear),"• 100% original, not refurbished, no ghost screen, optimal battery, no problems.• Factory unlocked, works with any company, you can do updates.• Charger and data cable.• Warranty.• Sorry no trades or buys.• Serious buyer, safe buy.• San ysidro/Chula Vista/Tijuana",5,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
68,784368864,"I phone 6s 64Gb & 32Gb(Unlocked)All Carriers Have 2 TMobile,AT&T,Verizon,MetroPCS,🇲🇽,MEXICO,Telcel",170.0,Used (normal wear),"iPhone : 6s Color :  GoldStorage : 64Gb32Gb &16gbCarrier : (Unlocked) All Carriers BothESN/IMEI : CLEANICLOUD: (unlocked) phone  is fully functional Speakers,cameras, buttons ,everything works.  Can use with any carrier T-Mobile Verizon AT&T MetroPcs for Mexico 🇲🇽 as well!i have 5 - 64Gb180$32Gb 170$ 16Gb160$can meet at any local carrier of your choice.family owned cell store  buy with confidence. Serious buyers only please!!..",9,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
69,783966185,iPhone 6s Gray 32 GB,200.0,Used (normal wear),Excellent condition - Always kept in case with screen protector.,2,Local pickup (9 miles away),Ships for $3.29,9.0,,3.29,"San Diego, CA",San Diego, CA,1 week 
70,783501385,iPhone 6s,120.0,Used (normal wear),Works good just that crack and couple scratches ,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Escondido, CA",Escondido, CA,2 weeks 
71,782490712,Iphone 6s Verizon,200.0,Used (normal wear),Perfect condition. Screen has NO scratches. 64GB. Has new battery to fix 6s battery problem. Lasts very long now. ,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,2 weeks 
72,783039618,iPhone 6s Plus 64 gb,220.0,Used (normal wear),In great condition comes with charger and head phone.  Asking 220 obo,1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"La Mesa, CA",La Mesa, CA,2 weeks 
73,782695694,IPHONE 6S 16Gb Factory Unlocked,145.0,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our phones.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House Charger Buy with confidence ",3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"National City, CA",National City, CA,2 weeks 
74,782368385,iPhone 6s Plus Rose Gold,130.0,Used (normal wear),Rose Gold16 GBSOpen for all carriers Small crack on the screen protector Comes with black otter box case I don’t need it anymore just because I upgraded. Both cameras works fine. 83% life battery. Unlocked iCloud. $250 and nothing lower. I’ll accept cool trades. I can take off the screen protector if you’d like. The cracks are on the screen protector and not on the actual screen. ,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 weeks 
75,782091980,iPhone 6s 32gb Metro PCs,350.0,Used (normal wear),"Brand new Metro PCs iPhone 6s 32gb comes with the box and all the accessories, never been fully used still has the plastic on the front and back, looking to get $200 cash for each or $350 Cash for both No trades you pick up *LOW BALLERS WILL BE BLOCKED* ",4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,2 weeks 
76,781766089,iPhone 6s 32gb Brand NEW W/Prepaid Line $45/month,295.0,Used (normal wear),iPhone 6s 32gb Brand NEW W/Prepaid Line$45/month Phone is $250 and the service is $45/month for unlimited Total for first month is $295 Service is prepaid Unlimited that runs on Verizon towers ,1,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,2 weeks 
77,781644202,iPhone 6s,225.0,Used (normal wear),64g iPhone 6s Never been cracked Great condition Verizon ,2,Local pickup (51 miles away),No shipping INFO!,51.0,,,"San Juan Capistrano, CA",San Juan Capistrano, CA,2 weeks 
78,780500569,iPhone 6s Plus ( Boost Mobile ),300.0,Used (normal wear),"Used but in great condition, Boost mobile , doesn’t come with headphones or charger . JUST THE PHONE . Price is negotiable ",3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,2 weeks 
79,780946190,"I phone 6s plus 64Gb (Unlocked) All Carriers T-Mobile MetroPcs AT&T MEXICO 🇲🇽 Telcel, Cricket!",230.0,Used (normal wear)," iPhone : 6s plusColor :   🌹Gold Storage :  64gbCarrier : (Unlocked) All Carriers ESN/IMEI : CLEANICLOUD: (unlocked)  all carriers 🇲🇽 MEXICO Telcel -T-MOBILE, METRO PCS ,CRICKET ,VERIZON ,AT&T SPRINT it’s fully  functional Speakers,cameras, buttons ,everything works .I can meet at any local carrier of your choice.family owned cell store  buy with confidence. Serious buyers only please",9,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
80,431268517,Apple iPhone 6s Plus ATT 64GB Rose Gold,319.99,Reconditioned/Certified,"Open factory box, all items included, slight signs of use. Items were tested and fully working properly. We have a 15 day return policy.",2,Local pickup (43 miles away),No shipping INFO!,43.0,,,"Temecula, CA",Temecula, CA,2 weeks 
81,754425823,"iPhone 6S Plus 16GB como nuevo, no armado, sin fallas, con vidrio templado y protector - Liberado de fábrica - Garantía - Playas de Tijuana Sección J",225.0,Used (normal wear),"Todos nuestros celulares son liberados de fábrica, cualquier chip del mundo puede funcionar. Ofrecemos garantía, nuestros celulares no son armados. Con nosotros no tendrás problemas con la batería, pantalla, sonido, etc. así que tu compra es segura.Me encuentro en Playas de Tijuana.Ven para que inspecciones el equipoLo siento no hago cambios.Para mas información mándame un mensaje inbox.Muchas gracias.",9,Local pickup (24 miles away),No shipping INFO!,24.0,,,No location INFO!,,,2 weeks 
82,777107923,"iPhone 6S 16GB like new, all original, not refurbished, no problems - Factory Unlocked, works with any carrier",150.0,Used (normal wear),"Hello there :) you are buying from a serious seller, my phones are 100% original, they are not refurbished, recontructed or have any problems, from screen to battery everything is optimal.All are cellphones are Factory unlocked, you can use any carrier from the United States, Mexico or any country.I am in the San Ysidro area, please send me a inbox message for more details on this, or any of my products.Thank you.",1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
84,779576764,"iPhone 6S 16GB like new, all original, not refurbished, no problems - Factory unlocked,works with any company - Warranty - Hablo español",160.0,Used (normal wear),"Hello there :) you are buying from a serious seller, my phones are 100% original, they are not refurbished, recontructed or have any problems, from screen to battery everything is optimal.All are cellphones are Factory unlocked, you can use any carrier from the United States, Mexico or any country.I am in the San Ysidro area, please send me a inbox message for more details on this, or any of my products.Thank you.Todos nuestros celulares son liberados de fábrica.Cualquier chip del mundo puede funcionar. Ofrecemos garantía, nuestros celulares no son armados. Con nosotros no tendrás problemas con la batería, pantalla (Pantalla fantasma), sonido, etc. así que tu compra es segura.Ven para que inspecciones el equipo, me encuentro en Playas de Tijuana.Lo siento no hago cambios.Para mas información mándame un mensaje inbox.Muchas gracias.",1,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
85,779803343,iPhone 6s Plus 64GB,149.99,Used (normal wear),No description. Ask seller for more details,12,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 weeks 
86,779027308,iPhone 6S,220.0,Used (normal wear),"Phone is like new, no longer need it.",3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 weeks 
87,778899456,iPhone 6s Plus 64gb,160.0,Used (normal wear),160oboT mobile carrier 64gb No charger ,2,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,3 weeks 
88,778782268,iPhone 6s plus 32gb AT&T ONLY,250.0,Used (normal wear),iPhone 6s plus 32gb AT&T ONLYLike new $250,2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Marcos, CA",San Marcos, CA,3 weeks 
89,778371596,Locked iPhone 6s,100.0,Used (normal wear),No description. Ask seller for more details,6,Local pickup (21 miles away),Ships for $13.99,21.0,,13.99,"Ramona, CA",Ramona, CA,3 weeks 
90,778314220,iPhone 6s,130.0,Used (normal wear),No description. Ask seller for more details,3,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,3 weeks 
91,778113458,iPhone 6s Plus 64GB,100.0,Used (normal wear),Cracked screen unlocked works perfect can be used w any carrier that uses a SIM card ,3,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Ramona, CA",Ramona, CA,3 weeks 
92,790780071,iPhone 6s Plus,110.0,Open box (never used),Open to any carrier iCloud unlocked clean imei minor  crack in screen ,3,No delivery INFO!,"Ships from Gary, IN for $3.29",,"Gary, IN",3.29,"Gary, IN",Gary, IN,4 hours 
93,776771223,iPhone 6s,130.0,Used (normal wear),iPhone 6sReally good condition the broken part is only the screen protector.Comes with a clean ready to use T-Mobile chip card ,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 weeks 
