,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
0,789174906,Iphone x,400,Used (normal wear),64 gbOpen to any carrier Works perfectly Only has minior cracks And a some black dot as you can see in the picture ,4,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,41 minutes 
1,789117445,Apple iPhone X WHITE 256 GB,550,Used (normal wear),IPhone X 256 gb Verizon WhiteSmall crack on camera  (as seen in pic) but doesn’t affect picture quality since it goes around actual lense ,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,4 hours 
2,789104372,iPhone X,680,Used (normal wear),In perfect conditions with no cracks or scratches. It is currently with Cricket but open for any carrier. Only in-person meetings. ,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,4 hours 
3,771409880,iPhone X,550,Used (normal wear),Like new iPhone X for sale,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,1 month 
4,789089481,iPhone X 256GB,500,Used (normal wear),Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Works for: AT&T & CricKet Networks iPhone X - 256GB - Silver ColorGood Condition. Has a screen protector installed. Everything works great. Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻,4,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,5 hours 
5,789052848,iPhone X 64 GB White for sale unlock,585,Used (normal wear),This iPhone looks new and works great. I was using it for T-Mobile service and just pay it off as I bought the new iPhone 11. ,3,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,7 hours 
6,788946645,iPhone X,500,Used (normal wear),Great condition with case ,2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,9 hours 
7,788960813,iPhone X,320,Used (normal wear),Factory unlockedWorks with any carrier64GBWorks greatOnly ha cracks$320,3,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,9 hours 
8,788807206,iPhone x Originally from Tmobile,460,Used (normal wear),Unlocked iPhones x originally from Tmobile ,2,Local pickup (13 miles away),Ships for $3.29,13.0,,3.29,"San Diego, CA",San Diego, CA,14 hours 
9,788714336,iPhone X perfect condition,1200,New (never used),It’s been used but still in perfect condition. 256gb Verizon. Everything original. The back has a protector cuz it’s glass. No scratches no cracks. No trades. Firm on price ,5,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,19 hours 
10,788680337,iPhone X 64gb AT&T,440,Used (normal wear),"iPhone X Silver 64gb AT&T & Cricket Only Clean Imei, ICloud Unlocked Very Good Condition ",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
11,788592642,IPhone X 256gb AT&T/Cricket,575,Used (normal wear),"Waiting on att to approve an unlock.  For the time being it’s locked to att so please don’t ask if it’s unlockedPick up in Carlsbad Everything works great  Clean IMEI, no iCloud lock Feel free to test before you buy  I consider trade/ $$ off for iPhones working broken even iCloud locked.  Tell me the model, carrier, GB, condition AND HOW MUCH YOU WANT IN TRADE FOR IT ",1,Local pickup (16 miles away),No shipping INFO!,16.0,,,"Encinitas, CA",Encinitas, CA,1 day 
12,788498841,iPhone X,400,Used (normal wear),No description. Ask seller for more details,4,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Oceanside, CA",Oceanside, CA,1 day 
13,789170332,iPhone X 64 GB unlocked for any carrier,500,Used (normal wear),Good conditions no cracks but does have a green line when the screen is on doesn’t affect how the phone works at all 520OBO ,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Oceanside, CA",Oceanside, CA,1 hour 
14,789112796,iPhone X silver 64 gb unlocked,Sold!,Used (normal wear),iPhone X 64gb unlocked  Comes with charger and a case Has screen protected but it has a small crack. Nothing wrong with it ! ,2,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Escondido, CA",Escondido, CA,4 hours 
15,789052356,iPhone X 256GB,480,Used (normal wear),"💵 Price is Firm 💵📱Unlocked for all carriers: Works on AT&T, CricKet, T-Mobile, Metro PCS, Simple Mobile, Telcel, Verizon, Sprint overseas etc. iPhone X - 256GB - Silver ColorHas a micro chip in the screen which you can barley even notice. Functions great with no issues at all. Still has Apple Care for another Month. ✅Clean IMEI♻️Reset Back to Factory Settings☁️ No Apple ID or iCloud. Ready 2 Go!📞Bring your SIM card and make a test call!💵 Price is Firm 💵",5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,7 hours 
16,788968489,iPhone X 256 g ATT or wipe clean. cash only meet in Carlsbad,495,Used (normal wear),Brand new looking. Was a 2nd phone.Att carrier or can be wiped clean.Cash meet up only,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Carlsbad, CA",Carlsbad, CA,9 hours 
17,788905208,iPhone X 256GB *Unlocked* NEW CONDITION,525,Used (normal wear),Unlocked for any carrier. Used for less than a month. Battery health still at 100%. Still look brand new and in perfect working condition.  Selling for $525 and firm on the price. ,7,Local pickup (45 miles away),No shipping INFO!,45.0,,,"Temecula, CA",Temecula, CA,11 hours 
18,788804989,Iphone X 64GB Excellent Condition,550,Used (normal wear),Excellent Condition w/ 64 GB. ,1,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,14 hours 
19,788693073,iPhone X,500,Reconditioned/Certified,Sprint blocked ,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"San Diego, CA",San Diego, CA,1 day 
20,788678425,Assorted iPhone X/Xs Cases,150,Open box (never used),Take all for $150 ($3.50 /case)Total of 43 cases,5,Local pickup (12 miles away),Ships for $10.99,12.0,,10.99,"San Diego, CA",San Diego, CA,1 day 
21,788603204,iPhone X T-Mobile Unlocked 64gb,550,Used (normal wear),"Unlocked, works with any carrier. Desbloqueado, trabaja con cualquier compañia.",6,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Chula Vista, CA",Chula Vista, CA,1 day 
22,754605601,iPhone X 64gb space grey UNLOCKED,600,Reconditioned/Certified,"Not locked , will be formatted ready for use , UNLOCKED , front and back cameras are a bit scratched but other than that everything works for me. 64gb space grey UNLOCKED CARRIER",5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 months 
23,789109974,iPhone X 128 gb,200,Used (normal wear),So the screen is broken and it work turn on because when I was trying to open the phone up to replace the battery I accidentally ripped The cord that the screen connected to asking 200 just need new screen. And new battery is on there so there y’all go ,2,No delivery INFO!,"Ships from Charlotte, NC for $7.49",,"Charlotte, NC",7.49,"Charlotte, NC",Charlotte, NC,4 hours 
24,726017698,iPhone x black with life proof case headphones,650,Open box (never used),In prefix condition ready for you to set up.,3,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Lakeside, CA",Lakeside, CA,3 months 
25,789101615,iPhone X,415,Used (normal wear),The phone is in great condition with 64gb. Everything works and works with any carrier as it is unlocked. There are no cracks in the front that is just the screen protector. On the back their is a minor crack in the corner but nothing bad. Message me if you have any questions or concerns ,4,Local pickup (27 miles away),No shipping INFO!,27.0,,,"Ramona, CA",Ramona, CA,5 hours 
26,789054296,iPhone X,200,For Parts,iPhone X iCloud locked Selling for parts,4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,6 hours 
27,789025915,iPhone X white T-Mobil,450,Used (normal wear),No scratches perfect condition and have original box,2,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,7 hours 
28,788956416,iPhone X,600,Used (normal wear),IPhone X 64gb space grey No cracks no scratches  no dents Only been used for two weeks In perfect condition Tech 21 Clear case included No iCloud no passcode I’m not firm on the price ,3,Local pickup (13 miles away),No shipping INFO!,13.0,,,"Poway, CA",Poway, CA,9 hours 
29,788684847,iPhone X 256gb factory unlocked works with Verizon at&t T-Mobile sprint mpcs and Mexico in excellent condition $550price is firm pick up only no PayP,550,Open box (never used),iPhone X 256gb factory unlocked works with Verizon at&t T-Mobile sprint mpcs and Mexico in excellent condition $550price is firm pick up only no PayPal ,1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,1 day 
30,788601231,Iphone x max (locked),500,Used (normal wear),Iphone x max( screen  locked) no password.  Used but new looking.,1,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,1 day 
31,788509798,iPhone X Perfect Condition,475,Open box (never used),"Perfect condition, comes with box and glass screen protector, factory unlocked, 64 gb",4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 day 
32,789155325,"White iPhone X 64GB, AT&T unlocked, brand new fast wireless charging pad, brand new Apple wired headphones (excellent condition)",400,Used (normal wear),"Hi, I bought a new phone and I am selling my old White iPhone X. The phone is in flawless condition. I’m including a brand new wireless fast charging pad and brand new Apple headphones with the phone. The phone is unlocked and the carrier was AT&T. The price is $400 firm and I will meet in a public place or at AT&T to verify the phone is unlocked and free to use by the potential buyer.Thank you5.8-inch (Diagonal) All-Screen OLDE Mul-touch Super Retina HD Display, 1125 x 2436 pixel resolution with IP67 Certification, Oleophobic CoatingA11 Bionic Chip with Hexa-Core Processor, iOS, Embedded M11 Motion CoProcessor12 Megapixel Wide-Angle & Telephoto Camera with f/1.8 Aperture (Wide-Angle, f/2.4 Aperture (Telephoto), Quad-LED True Tone Flash, Hybrid IR Filter + 7 Megapixel Front Camera with f/2.2 Aperture, Retina Flash and Auto HDRInternal Memory: 64GB, 3GB RAMNon-Removable Lithium Ion Battery with Wireless Charging",3,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,2 hours 
33,789151908,iPhone X 256 GB,415,Used (normal wear),Used iPhone X (2018) 64 gb unlocked. Fully functional with screen protector and Product Red leather case. Minor cracks on screen protector. ,5,Local pickup (31 miles away),No shipping INFO!,31.0,,,"Oceanside, CA",Oceanside, CA,2 hours 
34,789103865,iPhone X 256 MB white AT&T,450,Used (normal wear),In good condition comes with leather black Apple case and box and earbuds sorry no charger,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,4 hours 
35,789078524,iPhone X,400,Used (normal wear),iPhone X 6 mouths use like new ,2,No delivery INFO!,"Ships from Orlando, FL for $3.29",,"Orlando, FL",3.29,"Orlando, FL",Orlando, FL,6 hours 
36,789060662,iPhone X 64gb att unlocked,300,Used (normal wear),Att iPhone X unlocked 64 gb back glass is cracked can’t see it with the case in case will come with. There’s no scratches at all on screen. ,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,6 hours 
37,788985739,iPhone X 64GB white unlocked. NO OFFERS.,450,Reconditioned/Certified,"Perfectly good iPhone X, selling because im buying a new one today, I need it picked up right now. $450 NO OFFERS!No flaws. No cracks. Only minor scuffs on the sides. ",3,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,9 hours 
38,789110920,iPhone X T-mobile,450,Used (normal wear),Mint conditiontmobile$450,2,No delivery INFO!,"Ships from Allen, TX for $3.29",,"Allen, TX",3.29,"Allen, TX",Allen, TX,4 hours 
39,788821399,"Brand New, Never Used, Factory Unlocked iPhone X 256gb!!!",549,Open box (never used),For sale is a brand new condition iPhone X. 256gb in space grey.  The phone was purchased directly from the Apple Store factory unlocked and works with any carrier!!! It’s been in a case and screen protector it’s entire life and is immaculate.  Thanks!!!,4,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,13 hours 
40,788789292,Apple iPhone X 256gb silver for AT&T cricket cracked front and back,360,Other (see description),"******************************************At&t  / Cricket phone Buy from a trusted seller Clean  Imei and Clear iCloud Apple iPhone X 256gb silver cracked front and back Fully functions and No issues Gsm readyAT&T carrier Straight talk that uses AT&T signal  , H20Red pocket Cricket Also if you have a phone you want to sell , new or used , let me know ! Cash only please / will Meet at a local Starbucks No Paypal no Venmo no shipping Serious buyers and No games please ",7,Local pickup (44 miles away),No shipping INFO!,44.0,,,"Temecula, CA",Temecula, CA,14 hours 
41,788553015,"iPhone X, 64gb, space grey, case",499,Used (normal wear),"Selling a great iPhone X, 64gb, AT&T phone. Comes with a case if you want it. Price is $499Pick up at Liberty Station during work hours or in El Cajon on the weekends or evenings. Check my other listings too for more items.Might consider trades for apple AirPods, iPhone, iPad, Mac, MacBook, iMac, android, pixel, htc, samsung, oneplus, iphone7, Lenovo, Dell, Toshiba",2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,1 day 
42,788476261,Apple iPhone X 256 gb $550 or best offer ( O mejor oferta),550,Used (normal wear),"Apple iPhone X 256 gb usado, se ve como nuevo y funciona como nuevo. Lo compre en at&t y después lo moví a T-mobile. Te incluyo el case y el teléfono tiene su protector de pantalla, también te incluyo el cable cargador y el adaptador original del iPhone. (Solo en esos 4 accesorios te vas a ahorrar más de $100)",4,Local pickup (15 miles away),No shipping INFO!,15.0,,,"Poway, CA",Poway, CA,1 day 
43,788309981,(NOT SELLING) I want to BUY an IPhone X or IPhone XR for 350 or 400 the max let me now ASAP,400,Used (normal wear),Need phone,1,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,2 days 
44,788191851,IPhone X 256GB Verizon Factory Unlocked,549,Used (normal wear),"Used very good condition Verizon Wireless  Iphone x 256 gigabyte factory unlocked, comes with everything that came in the box plus the Wireless Airpods that I bought separately a screen protector and a case, everything is in good working and it has clean imei and paid off and ready to be used with any carrier.$549 No Lowballers please Cash only! No shipping Thanks for understanding. ",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,2 days 
45,787686391,iPhone X 64GB Works in ATT,500,Used (normal wear),in excellent condition. No scratches .We just updated to 11.$500.00Firm,5,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,3 days 
46,787529634,iPhone X 64 gigs,550,Used (normal wear),Perfect condition always had a glass screen protector in front and the back still does... ,1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 days 
47,786402000,"White iPhone X 64GB, AT&T unlocked, brand new fast wireless charging pad, brand new Apple wired headphones (excellent condition)",480,Used (normal wear),"Hi, I bought a new phone and I am selling my old White iPhone X. The phone is in flawless condition. I’m including a brand new wireless fast charging pad and brand new Apple headphones with the phone. The phone is unlocked and the carrier was AT&T. The price is $480 firm and I will meet in a public place or at AT&T to verify the phone is unlocked and free to use by the potential buyer.Thank you5.8-inch (Diagonal) All-Screen OLDE Mul-touch Super Retina HD Display, 1125 x 2436 pixel resolution with IP67 Certification, Oleophobic CoatingA11 Bionic Chip with Hexa-Core Processor, iOS, Embedded M11 Motion CoProcessor12 Megapixel Wide-Angle & Telephoto Camera with f/1.8 Aperture (Wide-Angle, f/2.4 Aperture (Telephoto), Quad-LED True Tone Flash, Hybrid IR Filter + 7 Megapixel Front Camera with f/2.2 Aperture, Retina Flash and Auto HDRInternal Memory: 64GB, 3GB RAMNon-Removable Lithium Ion Battery with Wireless Charging",3,Local pickup (8 miles away),Ships for $7.49,8.0,,7.49,"San Diego, CA",San Diego, CA,4 days 
48,787194320,iPhone X Max,750,Used (normal wear),Selling my unlock iPhone xmas rose gold very clean condition like brand new !!! Unlock ready for use with any carrier 750$ just IPHONE IT SELF ,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,4 days 
49,787093985,Iphone x 64 GB unlocked,510,Used (normal wear),Iphone x 64 GB unlocked ,7,Local pickup (13 miles away),No shipping INFO!,13.0,,,"Santee, CA",Santee, CA,4 days 
50,786938459,iPhone X - Unlocked,585,Reconditioned/Certified,New screen replaced by apple (have receipt). 64 gb. Works on any carrier. Comes with original box and new accessories.,1,Local pickup (4 miles away),No shipping INFO!,4.0,,,"San Diego, CA",San Diego, CA,4 days 
51,786781750,IPHONE X (UNLOCKED and NO SCRATCHES/DENTS),Sold!,Used (normal wear),"NO DENTS, NO SCRATCHES, FULLY UNLOCED.",1,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,5 days 
52,786617416,Apple iPhone X 64GB w/ Spigen Case and unused wired headphones,450,Used (normal wear),Phone used for last year. Works perfectly. Love the phone. Verizon64GB Space Gray Spigen Case has kick stand and air cushion technology ,5,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,5 days 
53,789163346,Iphone X Unlocked,400,Used (normal wear),Brand new but out the box UnlockedI do not shipTake all offers,2,No delivery INFO!,"Ships from Alafaya, FL for $7.49",,"Alafaya, FL",7.49,"Alafaya, FL",Alafaya, FL,1 hour 
54,786392034,IPHONE X 64Gb Silver Factory Unlocked,570,Used (normal wear),"Good Battery Life and Clean IMEI, not reported stolen. We offer warranty on all of our devices.All of our phones are used but in great Shape! Factory unlocked which means you can put any Sim Card  with service and it will work.Comes with:House chargerBuy with Confidence ",4,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,5 days 
55,786075619,iPhone X factory unlock 256 GB,475,Open box (never used),Excellent condition factory unlock can be used any sim and and country. Starting $475. I am available Sunday morning.,6,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,6 days 
56,785847704,iPhone X 264gb,600,Used (normal wear),iPhone X 264gb pearl white no Scratches,1,Local pickup (32 miles away),No shipping INFO!,32.0,,,"Oceanside, CA",Oceanside, CA,6 days 
57,785548085,iPhone X 256GB UNLOCKED,525,Reconditioned/Certified,This phone is in excellent shape and good condition. It’s unlocked for any carrier.  We are a store in Linda Vista close to the University of San Diego. We specialize in high quality electronics. Feel free to make an offer. ,4,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,1 week 
58,785215968,iPhone X 64GB,800,New (never used),New in box Apple iPhone X 64 GB Has screen protector on it No scratch’s or cracks Unlocked through sprint ,5,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 week 
59,785014622,iPhone X,500,New (never used),Unlocked        ✔️64 gb                 ✔️Like new          ✔️No scratches ✔️,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Chula Vista, CA",Chula Vista, CA,1 week 
60,784590282,iPhone X 256 Unlocked,550,New (never used),Like brand new Works all carriers 256GB,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Spring Valley, CA",Spring Valley, CA,1 week 
61,784377008,Iphone X,140,For Parts,iCloud LockedNeeds new screen as for brightness is super lowWater damage,2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,1 week 
62,784038735,PS4 pro,290,Used (normal wear),"Playstation 4 pro 1 game 1tb memory No issues Trade only for xbox one x, X please  no other versions Tags: Nintendo switch, iphone, airpods",2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 week 
63,783871691,Supreme Mophie Juice Pack Air BLACK,100,New (never used),brand new.never used.never removed from box slide.black.apple iphone 7apple iphone 8wireless charging.juice pack air.slim protective battery case.supreme x mophieOEM all,4,Local pickup (23 miles away),Ships for $7.49,23.0,,7.49,"Chula Vista, CA",Chula Vista, CA,1 week 
64,783726304,iPhone X,200,Used (normal wear),Unlocked has scratches in screen and cracked from the back give me an offer  64 gb ,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Spring Valley, CA",Spring Valley, CA,1 week 
65,783411188,iPhone X 256,550,Used (normal wear),I upgraded to the new iPhone and don’t need my old iPhone X. It’s in great condition and ready for the next home. It’s grey with 256 Mb memory and comes with the phone case I used.,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 week 
66,783248195,📲IPHONE X UNLOCKED 64G,540,Used (normal wear),VISITA NUESTRA PAGINA EN INTERNET PARA MAS OFERTAS Y SERVICIOS📲IPHONE X📲UNLOCKED PARA TODAS LAS COMPAÑIAS 📲64G  DE MEMORIA INTERNA📲COLOR NEGRO📲MUY BUENAS CONDICIONES 📲CON GARANTIA------------------------------------------------------------OFRESEMOS MAS SERVICIOSLIBERAMOS TODO TIPO DE CELULAR Y CUAQUIER COMPAÑIAQUITAMOS CUENTAS GOOGLE/SAMSUNG Y UNOS ICLOUDS QUITAMOS REPORTES COMO FALTA DE PAGO ROBADO O PERDIDO O FINANCIADO EN CELULARESREPARAMOS IPHONES CON LAS MEJORES PARTES TRABAJO GARANTISADO,2,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,1 week 
67,782923295,Iphone X 256gb unlocked,600,Used (normal wear),In great condition 10/10 unlocked can used to any carrier,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 week 
68,782634673,iPhone X 256 GB for sale,500,Used (normal wear),"iPhone X for sale256 GBBlackNo accessories included. No cracks/damage, always had tempered glass and otter caseAT&T carrierUnlocked",3,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Escondido, CA",Escondido, CA,1 week 
69,782498556,iPhone X 256GB AT&T Unlocked for parts (?),350,Used (normal wear),"I bought a brand new iPhone 256gb during Christmas for $1200, receipt still in my email, and I used it for 4 months overseas. I took it into the pool for less than 5minutes under water, and I apparently fried it. The screen is just static white. It turns on, but I think it may just be for parts at this point.Since I barely used it, it's in great shape, and has everything it came with in the box. Dongle. Charger. Paperwork. Etc. ",8,Local pickup (3 miles away),Ships for $7.49,3.0,,7.49,"San Diego, CA",San Diego, CA,1 week 
70,781789370,iPhone X max gold 64g ATT,300,Open box (never used),Selling got new iPhone 11 Pro Max  with ATT,4,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Carlsbad, CA",Carlsbad, CA,2 weeks 
71,781747470,iPhone X 256GB,550,Used (normal wear),"Excellent condition includes all accessories, works with T-Mobile and can be unlocked.Any questions? Feel free to ask Condition: Like new",5,Local pickup (3 miles away),No shipping INFO!,3.0,,,"San Diego, CA",San Diego, CA,2 weeks 
