,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
17,FIRM PRICE! NEW Premium Red Case for iPhone X or XS,15,2019-12-01 16:33,True,new,7013102786,False,11.36474645482835
18,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-12-01 16:32,True,new,7013107965,False,11.36474645482835
19,Firm Price! Brand New Wallet Case for iPhone X or XS,15,2019-12-01 16:24,True,new,7017206091,False,11.36474645482835
20,Cellphone battery pack for iPhone X or Iphone XS,30,2019-12-01 15:09,True,like new,7017024626,False,18.544331350715467
21,256gb IPhone X unlocked for Verizon,539,2019-12-01 15:09,True,like new,7017398991,False,18.544331350715467
22,BUYER%% NEED=ED==iPHONE 11-X,0,2019-12-01 15:07,True,like new,7029089516,False,9.588559419973983
23,iPhone X,180,2019-12-01 13:51,True,good,7030301952,False,14.37831245773691
24,BUYER%% NEED=ED==iPHONE 11-X,0,2019-12-01 12:20,True,like new,7029089511,False,9.588559419973983
25,iPhone X 256GB Brand New,600,2019-12-01 09:47,True,new,7027802022,False,14.37831245773691
26,//**X-men: Days Of Future Past iPhone 7 Plus Mint - //**Y-men - - -,100,2019-12-01 09:42,True,Unknown,7030063709,True,11.533039986076774
27,//**X-men: Days Of Future Past iPhone 7 Plus Mint - //**Y-men - - -,100,2019-12-01 09:05,True,Unknown,7030063700,True,11.827944727210436
28,256GB IPHONE Xs Unlocked for any carrier W/Warranty+Brand new accessor,675,2019-12-01 08:09,True,like new,7017440649,False,18.544331350715467
29,iPhone X 64GB,550,2019-11-30 23:34,True,like new,7029967766,True,17.66698088930733
30,iPhone X 256 black,450,2019-11-30 20:26,True,like new,7029936104,True,15.55465522632655
31,iPhone X 64GB AT&T Silver Unlocked,500,2019-11-30 19:44,True,excellent,7029925101,False,5.174588678026387
32,Space Grey iPhone X - 256GB - Great Condition - Unlocked,150,2019-11-30 19:09,True,excellent,7029913034,True,9.333879685355683
33,LIFEPROOF FRE IPHONE X CASE BRAND NEW!!,60,2019-11-30 18:37,True,new,7023537820,False,12.026527656315686
34,Iphone X 64Gb,550,2019-11-30 16:45,True,like new,7029862104,True,17.66698088930733
35,256GB IPHONE X Unlocked for any carrier +BRAND NEW ACCESSORIES,545,2019-11-30 15:59,True,like new,7029810386,False,9.333879685355683
36,Sell me your Iphone X ! Top %^& BuyeR!,0,2019-11-30 13:05,True,like new,7026421521,False,10.658264005575704
37,256GB IPHONE X SILVER UNLOCKED ANY COMPANY+ NEW ACCESSORIES,545,2019-11-30 12:56,True,like new,7017959828,False,6.1423166155169335
38,NE##@W Sell At iPhone X @tt,0,2019-11-30 12:14,True,like new,7028505039,False,12.687232062916744
39,NE##@W Sell At iPhone X @tt,0,2019-11-30 11:50,True,like new,7028505046,False,12.687232062916744
40,Slighlty cracked Glass Protector / negotiable,0,2019-11-30 11:28,True,Unknown,7010978540,False,16.093159241408223
41,iPhone X 256gb,450,2019-11-30 11:27,False,like new,7029672123,False,13.369987021648157
42,Slighlty cracked Glass Protector / negotiable,0,2019-11-30 11:17,True,Unknown,7010978542,False,16.093159241408223
43,256GB IPHONE X UNLOCKED FOR ANY CELLPHONE COMPANY you can test it,545,2019-11-30 10:57,True,like new,7018121434,False,18.544331350715467
44,OtterBox case I phone X or XS,15,2019-11-30 10:32,True,new,7029629791,False,101.63233638387918
45,iPhone X 256GB Space Gray - unlocked,550,2019-11-30 09:34,True,excellent,7029578668,False,2.22786771072064
46,Iphone X max 256Gb T-mobile only,680,2019-11-29 21:52,True,excellent,7029373136,False,21.58145216364907
47,FIRM PRICE! NO Offers. Brand New Premium Case for iPhone X or XS,15,2019-11-29 15:47,True,new,7020795575,False,11.36474645482835
48,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-29 15:35,True,new,7011404455,False,11.36474645482835
49,Iphone X 256 Verizon unlocked,525,2019-11-29 14:32,True,excellent,7029211426,False,13.058698165001628
50,Apple - iPhone X 256GB - Silver (NEW),700,2019-11-29 13:48,True,Unknown,7014245641,False,12.12631917530565
51,BUYER%% iPhone 8 Plus*PASSCODE*BrandNew**iPhone X [;,0,2019-11-29 13:17,True,Unknown,7029084190,False,12.374731283630094
52,BUYER%% iPhone 8 Plus*PASSCODE*BrandNew**iPhone X [;,0,2019-11-29 13:04,True,Unknown,7029084230,False,12.374731283630094
53,Hey!WE ARE Ttop PASSWORD Iphone BuyeR 8+/ X--neded ~%,0,2019-11-29 12:54,True,excellent,7029072148,False,12.12631917530565
54,BUYER%% iPhone 8 Plus*PASSCODE*BrandNew**iPhone X [;,0,2019-11-29 12:30,True,Unknown,7029084255,False,12.374731283630094
55,Iphone X - Silver - Like New,550,2019-11-29 12:16,True,like new,7029126024,False,13.058698165001628
56,Yes!!Buy iPhone 8 Plus=LOCK=Brand New==iPhone X,0,2019-11-29 12:00,True,good,7029070503,False,12.12631917530565
57,iPhone X | 256GB | AT&T,500,2019-11-29 10:50,True,excellent,7028994229,False,21.612422698344233
58,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,35,2019-11-29 09:57,True,new,7014181278,False,5.919368741228188
59,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,35,2019-11-29 09:57,True,new,7014189427,False,5.919368741228188
60,New BodyGuardz Apple iPhone Xs/X Tempered Glass Screen Protector,35,2019-11-29 09:57,True,new,7014190543,False,5.919368741228188
61,APPLE iPHONE PARTS /LOCKED X 8PLS;' I WANTSS;.SELL ME Now@!,0,2019-11-28 16:54,True,Unknown,7028718204,False,4.627745735134717
62,APPLE iPHONE PARTS /LOCKED X 8PLS;' I WANTSS;.SELL ME Now@!,0,2019-11-28 16:50,True,Unknown,7028718191,False,4.627745735134717
63,Like New iPhone X 256GB AppleCare+ (Unlocked),625,2019-11-28 16:46,True,like new,7028743051,False,5.9205764241137
64,APPLE iPHONE PARTS /LOCKED X 8PLS;' I WANTSS;.SELL ME Now@!,0,2019-11-28 16:35,True,Unknown,7028718222,False,4.627745735134717
65,FIRM PRICE! NO Offers. Brand New Premium Case for iPhone X or XS,15,2019-11-28 13:29,True,new,7020184038,False,11.36474645482835
66,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-28 13:17,True,new,7015648095,False,11.36474645482835
67,FIRM PRICE! NO Offers. NEW Case for iPhone X or XS,15,2019-11-28 13:13,True,new,7010981108,False,11.36474645482835
68,iphone x cases ( 9 cases for only $10),10,2019-11-28 11:39,True,new,7028655354,True,18.812958613470965
69,CAS##$%H IPHONE x xs max xr {BUYER}callme@@,0,2019-11-28 11:31,True,Unknown,7028606142,True,8.38149755343288
70,CAS##$%H IPHONE x xs max xr {BUYER}callme@@,0,2019-11-28 11:23,True,Unknown,7028606154,True,8.38149755343288
71,CAS##$%H IPHONE x xs max xr {BUYER}callme@@,0,2019-11-28 10:57,True,Unknown,7028606109,True,8.38149755343288
72,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,0,2019-11-28 09:54,True,Unknown,7014643839,False,10.524414242987824
73,NIB Luvvitt Clear iPhone X/XS Case,5,2019-11-27 11:45,True,new,7019510659,True,22.056847557337555
74,FIRM PRICE! Brand New Slim Soft Silicone Case for iPhone X or XS,20,2019-11-27 11:21,True,new,7010362949,False,11.36474645482835
75,"iPhone X, Space Grey, 64GB",350,2019-11-26 17:04,True,good,7027816408,False,14.559748087341582
76,iPhone X,500,2019-11-26 15:01,True,Unknown,7027751624,False,22.405762171744858
77,===iPHONE 10 (X)===EXCELLENT COND=== 64GB===TMOBILE===14 months old===,550,2019-11-26 09:47,True,Unknown,7022245259,True,15.93832609823096
78,Firm Price! Brand New Case for iPhone X or XS,10,2019-11-26 09:28,True,new,7014301319,False,11.36474645482835
79,X--PASS code IPHONE TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-26 08:57,True,Unknown,7027421248,False,13.369987021648157
80,X--PASS code IPHONE TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-26 08:26,True,Unknown,7027421210,False,13.369987021648157
81,"BUY**++iPhone X//// 256 Gig FACTORY\??UN LOCKED..,, NEEED///#@@",0,2019-11-26 08:20,True,excellent,7027409534,False,10.246047191510852
82,FIRM PRICE! Brand New Premium Case for iPhone X or XS,15,2019-11-25 16:27,True,new,7009025027,False,11.36474645482835
83,New iPhone X 256GB,500,2019-11-25 09:32,True,new,7026878565,False,12.12631917530565
84,BUYRER%% Wan;Ted Phone iPHONE -X-8 Sealed iN BoX.,0,2019-11-25 09:11,True,Unknown,7014643856,False,10.524414242987824
85,iPhone X / XR / XS MAX SCREEN REPAIR,0,2019-11-18 11:41,True,Unknown,7022569121,True,12.906395046452085
86,cheap iPhone repair,54,2019-12-02 19:18,True,new,7031114619,True,13.810838971329193
87,iPhones for sale 5s 6s+ 7+ X Xs,1,2019-12-02 18:36,False,good,7026390434,True,14.849251339555515
88,iPhone repair - I come to you,1,2019-12-02 17:34,False,Unknown,7028600671,True,13.851058101515777
89,Factory unlocked iPhone XS MAX -256GB Ready to use,800,2019-12-02 17:27,True,Unknown,7031054230,True,22.90932524141806
90,%%Pro repair Heree  Top Repair=iphone&& Glaxy %%,0,2019-12-02 16:31,True,Unknown,7031009653,False,12.687232062916744
91,%%Pro repair Heree  Top Repair=iphone&& Glaxy %%,0,2019-12-02 16:20,True,Unknown,7031009626,False,12.687232062916744
92,%%Pro repair Heree  Top Repair=iphone&& Glaxy %%,0,2019-12-02 16:15,True,Unknown,7031009695,False,12.687232062916744
93,Mint Glass Protector / firm on price,0,2019-12-02 16:00,True,Unknown,7027440367,False,12.687232062916744
94,%%Pro repair Heree  Top Repair=iphone&& Glaxy %%,0,2019-12-02 15:53,True,Unknown,7031009649,False,12.687232062916744
95,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-12-02 15:32,True,Unknown,7028534911,True,10.246047191510852
96,SeLL BuyEr IpHoNE 11 {{WanTed__IpAds}} At&t WanTeD,0,2019-12-02 15:24,True,Unknown,7029112676,False,14.400094573339953
97,Mint Glass Protector / firm on price,0,2019-12-02 14:53,True,Unknown,7027440420,False,12.687232062916744
98,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-12-02 13:16,True,Unknown,7028534885,True,10.246047191510852
99,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-12-02 12:52,True,like new,7028508650,False,10.246047191510852
100,IPHONE TOP bUyeR%# CASSH4:aLL mOdEl,0,2019-12-02 12:34,True,like new,7028936993,False,12.374731283630094
101,Buyer iPad-MacBOok@ iPhone F@ste$t,0,2019-12-02 12:34,True,like new,7028937027,False,12.374731283630094
102,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-12-02 12:24,True,like new,7028508671,False,10.246047191510852
103,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-12-02 12:13,True,like new,7028508705,False,10.246047191510852
104,Buyer iPad-MacBOok@ iPhone F@ste$t,0,2019-12-02 11:10,True,like new,7028936908,False,12.374731283630094
105,iPhone repair - I come to you,1,2019-12-02 10:11,False,Unknown,7030718223,True,13.851058101515777
106,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-12-02 09:51,True,Unknown,7028540970,False,3.1604504029266764
107,iPhone repair - I come to you,1,2019-12-02 08:57,False,Unknown,7028206068,True,13.851058101515777
108,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-12-02 07:58,True,Unknown,7028540950,False,3.1604504029266764
109,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-12-02 07:50,True,Unknown,7028540984,False,3.1604504029266764
110,"iPhone 8 Plus/7 Plus/6s Plus/6 Plus (5.5"") UAG Trooper Card Case",15,2019-12-01 18:44,True,excellent,7030428396,False,14.820068996417623
111,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 17:19,True,Unknown,7030414738,False,1245.247032431583
112,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 16:45,True,Unknown,7030399014,False,1245.247032431583
113,iPhone repair - I come to you,1,2019-12-01 16:21,False,Unknown,7029038526,True,13.851058101515777
114,Looking to buy iPhone or Galaxy,12345,2019-12-01 15:58,True,Unknown,7020852573,True,6.1423166155169335
115,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 15:20,True,Unknown,7030355801,False,1245.247032431583
116,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 14:46,True,Unknown,7030337420,False,1245.247032431583
117,Buy iPhone 8 Plus 256gb Space Gray AT&T,0,2019-12-01 14:45,True,Unknown,7028710113,False,6.984096224975709
118,Buy iPhone 8 Plus 256gb Space Gray AT&T,0,2019-12-01 14:45,True,Unknown,7028710127,False,6.984096224975709
119,Buy iPhone 8 Plus 256gb Space Gray AT&T,0,2019-12-01 14:45,True,Unknown,7028710143,False,6.984096224975709
120,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-12-01 14:27,True,Unknown,7026176312,False,12.374731283630094
121,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-12-01 14:02,True,Unknown,7026176345,False,12.374731283630094
122,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-12-01 13:53,True,Unknown,7026176321,False,12.374731283630094
123,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 13:46,True,Unknown,7030301081,False,1245.247032431583
124,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-12-01 12:17,True,Unknown,7028549546,False,12.374731283630094
125,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 12:09,True,Unknown,7030238601,False,1245.247032431583
126,"Awesome-""iPhone XS Max 256GB*!!* Unlocked ""New Condition""",400,2019-12-01 11:43,True,Unknown,7030176984,True,0.0
127,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 11:37,True,Unknown,7030216824,False,1245.247032431583
128,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-12-01 11:33,True,Unknown,7028549548,False,12.374731283630094
129,New  Wireless Bluetooth Keyboard x Laptop,15,2019-12-01 11:12,True,new,7027147262,False,10.246047191510852
130,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-12-01 09:46,True,Unknown,7028549484,False,12.374731283630094
131,********LIKE NEW MOPHIE JUICE PACK HELIUM IPHONE 5/5S********,75,2019-12-01 09:30,True,like new,7025731716,False,14.849251339555515
132,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-12-01 09:11,True,Unknown,7028613430,False,10.658264005575704
133,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-12-01 08:47,True,Unknown,7028613427,False,10.658264005575704
134,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-12-01 08:37,True,Unknown,7028613450,False,10.658264005575704
135,iPhone Xs  256GB LIKE NEW w/ Screen Protector & Lifeproof Case $685obo,685,2019-12-01 08:22,True,Unknown,7030084343,False,16.093159241408223
136,ON THE SPOT iPhone BACK GLASS repair BEST PRICE IN sandiego,0,2019-12-01 08:19,True,Unknown,7030055122,True,11.36474645482835
137,ON THE SPOT iPhone BACK GLASS repair BEST PRICE IN sandiego,0,2019-12-01 08:18,True,Unknown,7030055146,True,11.36474645482835
138,ON THE SPOT iPhone BACK GLASS repair BEST PRICE IN sandiego,0,2019-12-01 08:10,True,Unknown,7030055143,True,11.36474645482835
139,ON THE SPOT iPhone BACK GLASS repair BEST PRICE IN sandiego,0,2019-12-01 08:02,True,Unknown,7030055153,True,11.36474645482835
140,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-12-01 07:56,True,Unknown,7028549532,False,12.374731283630094
141,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 18:35,True,Unknown,7029906019,False,1245.247032431583
142,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 16:11,True,Unknown,7029849189,False,1245.247032431583
143,maCboook WAAAAntEED iPHONE 7PLUS,0,2019-11-30 15:48,True,like new,7025646310,True,12.687232062916744
144,Mint Glass Protector / firm on price,0,2019-11-30 15:46,True,Unknown,7027440421,False,12.687232062916744
145,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 15:46,True,Unknown,7029837511,False,1245.247032431583
146,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-11-30 15:22,True,Unknown,7028573435,False,8.38149755343288
147,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-11-30 15:19,True,Unknown,7028573470,False,8.38149755343288
148,Unlock iPhone Repair! screen battery glass cheaper Deal -Unlock,0,2019-11-30 15:14,True,Unknown,7028573483,False,8.38149755343288
149,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 14:58,True,Unknown,7029813755,False,1245.247032431583
150,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 14:04,True,Unknown,7029782959,False,1245.247032431583
151,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 13:24,True,Unknown,7029756873,False,1245.247032431583
152,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-11-30 12:34,True,Unknown,7020057254,False,11.344987515936785
153,">Iphone plus, pro,max 2/3/4/Mini/Ipad Air Repair(",0,2019-11-30 12:14,True,Unknown,7020057221,False,11.344987515936785
154,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 11:57,True,Unknown,7029697080,False,1245.247032431583
155,*New* Genuine Apple Ear Pods with Lightning Connector for iPhone,22,2019-11-29 18:40,False,Unknown,7029277751,False,13.420966436204997
156,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-11-29 14:38,True,Unknown,7029168724,False,12.687232062916744
157,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-11-29 14:31,True,Unknown,7029168681,False,12.687232062916744
158,IPhone Samsung Cell Phone Screen Repair SPECIALS ALL DAY!,0,2019-11-29 14:23,True,Unknown,7029168640,False,12.687232062916744
159,SeLL BuyEr IpHoNE 11 {{WanTed__IpAds}} At&t WanTeD,0,2019-11-29 13:51,True,Unknown,7029112572,False,14.400094573339953
160,JVC NEW headunit iPhone Android Bluetooth MP3 Aux Micro SD USB Pandora,80,2019-11-29 13:08,True,Unknown,7027991607,True,2.114156881151909
161,SeLL BuyEr IpHoNE 11 {{WanTed__IpAds}} At&t WanTeD,0,2019-11-29 13:01,True,Unknown,7029112684,False,14.400094573339953
162,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-11-29 12:39,True,Unknown,7029069648,True,12.374731283630094
163,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-11-29 12:33,True,Unknown,7029069735,True,12.374731283630094
164,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-11-29 11:57,True,Unknown,7029069751,True,12.374731283630094
165,Unlocked Apple iPhone XS Max 512GB,400,2019-11-28 20:45,True,excellent,7028785266,False,10.246047191510852
166,"~iPHONE V+ERIZ-O+N UN+LOCKED APPLE iPhone XS 512GB buy&*?""",0,2019-11-28 16:44,True,Unknown,7028723012,False,10.246047191510852
167,"~iPHONE V+ERIZ-O+N UN+LOCKED APPLE iPhone XS 512GB buy&*?""",0,2019-11-28 16:33,True,Unknown,7028722980,False,10.246047191510852
168,"~iPHONE V+ERIZ-O+N UN+LOCKED APPLE iPhone XS 512GB buy&*?""",0,2019-11-28 16:28,True,Unknown,7028723005,False,10.246047191510852
169,Apple iPhone 1 - 8GB Black & Silver 2G AT&T GSM/EDGE,95,2019-11-28 14:31,True,excellent,7025371983,False,14.37831245773691
170,iPhone Repair- Samsung Repairr Today REPAIR **WE UNLOCK IPHONES**,0,2019-11-28 11:37,True,Unknown,7028624860,False,0.0
171,iPhone Repair- Samsung Repairr Today REPAIR **WE UNLOCK IPHONES**,0,2019-11-28 11:34,True,Unknown,7028624788,False,8.38149755343288
172,&&Buy IPHONE 11 TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-28 11:21,True,Unknown,7028598432,False,10.246047191510852
173,&&Buy IPHONE 11 TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-28 10:57,True,Unknown,7028598407,False,10.246047191510852
174,&&Buy IPHONE 11 TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-28 10:29,True,Unknown,7028598454,False,10.246047191510852
175,iPhone 6S Plus - 64GB - Silver - Unlocked (was AT&T),200,2019-11-27 15:02,True,good,7028331996,False,5.174588678026387
176,iHome Speakers for iPhone iPod Bongiovi DPS Chargin Dock Power Adapter,35,2019-11-27 09:32,True,excellent,7028082052,True,7.061859825900856
177,iPhone iPad Galaxy Note Expert Fixing Screens,1,2019-11-26 19:13,True,Unknown,7027850730,False,18.812958613470965
178,iPhone iPad Galaxy Note Expert Fixing Screens,1,2019-11-26 18:50,True,Unknown,7027850677,False,18.812958613470965
179,iPhone iPad Galaxy Note Expert Fixing Screens,1,2019-11-26 18:49,True,Unknown,7027850611,False,18.812958613470965
180,iPhone / Samsung cracked Screen Technician,2,2019-11-26 10:35,True,Unknown,7027552394,True,18.812958613470965
181,Same Day iPhone Repair / Fix **LOWEST PRICES IN THE CITY**,0,2019-11-26 10:28,True,Unknown,7027540483,True,12.687232062916744
182,Same Day iPhone Repair / Fix **LOWEST PRICES IN THE CITY**,0,2019-11-26 10:24,True,Unknown,7027540506,True,12.687232062916744
183,10000mAh Universal Portable Power Bank Qi Wireless Charger for iPhone,30,2019-11-26 08:05,True,new,7020895449,False,19.85258401851251
184,"Samsung Gear S2 smart watch, galaxy iPhone compatible, men/women",80,2019-11-25 16:04,True,like new,7008462586,False,20.777976551648994
185,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 19:28,True,Unknown,7026608810,False,1245.247032431583
186,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:41,True,Unknown,7026569983,False,1245.247032431583
187,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:10,True,Unknown,7026556882,False,1245.247032431583
188,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 16:02,True,Unknown,7026526101,False,1245.247032431583
189,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 15:23,True,Unknown,7026506652,False,1245.247032431583
190,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:57,True,Unknown,7026459290,False,1245.247032431583
191,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:39,True,Unknown,7026448601,False,1245.247032431583
192,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 17:03,True,Unknown,7026034235,False,1245.247032431583
193,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 16:36,True,Unknown,7026022840,False,1245.247032431583
194,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 14:37,True,Unknown,7025963750,False,1245.247032431583
195,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,9999,2019-11-22 11:16,True,Unknown,7025174343,False,7.893485586560033
196,Iphone - Iphone Buy - Iphone Sell - Iphone Top Buyer - Sell Iphone,12345,2019-11-21 08:56,True,Unknown,7024403798,True,14.573822163862479
197,Cell Phone iPhone Galaxy iPad Repair Service in San Diego near you,1,2019-11-21 08:39,True,new,7024389345,True,6.120917797571515
198,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,999,2019-11-19 22:10,True,Unknown,7023552157,True,9.333879685355683
