,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
53,Iphone 7 32GB,200,2019-11-27 21:23,True,like new,7028454044,False,8.892552314742716
54,Iphone 8+/8 7+/7 Home button repair service,40,2019-11-27 21:13,True,Unknown,7028452235,False,23.247891137309747
55,iPhone 8 Plus/7 Plus/6 Plus/6s Plus 4000mAh charging case Rose Gold,10,2019-11-27 20:05,True,like new,7025503718,False,14.820068996417623
56,iPhone 7 Plus 256,275,2019-11-27 16:16,True,Unknown,7017899900,False,4.913949050964844
57,iPhone 7 128G Rose Gold Unlock At&t,300,2019-11-27 14:05,True,excellent,7028300435,False,43.3832094760194
58,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 13:52,False,Unknown,7028219841,True,21.861667431986334
59,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 13:47,False,Unknown,7028225113,True,21.861667431986334
60,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-27 13:41,False,Unknown,7028226449,False,21.861667431986334
61,iPhone iPad Samsung Screen LCD Battery Repair 8/8+ 7/7+ /6S/6+ /5S,0,2019-11-27 12:35,True,Unknown,7017293267,False,2.6085850308228817
62,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:34,False,Unknown,7028189892,True,15.69173500698638
63,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:32,False,Unknown,7028198940,True,15.69173500698638
64,iPhone 7,250,2019-11-27 12:27,True,Unknown,7013581734,False,22.045820092313335
65,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:23,False,Unknown,7028193687,True,15.69173500698638
66,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:25,False,Unknown,7028198561,True,15.69173500698638
67,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:17,False,Unknown,7028198052,True,15.69173500698638
68,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:15,False,Unknown,7028199304,True,15.69173500698638
69,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023316823,True,15.69173500698638
70,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023336804,True,15.69173500698638
71,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023339497,True,15.69173500698638
72,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023348107,True,15.69173500698638
73,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:54,False,Unknown,7028175316,True,15.69173500698638
74,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:54,False,Unknown,7028176361,True,15.69173500698638
75,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:51,False,Unknown,7028188148,True,15.69173500698638
76,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:24,False,Unknown,7028167460,True,15.69173500698638
77,iPhone iPad Samsung Screen LCD Battery Repair 8/8+ 7/7+ /6S/6+ /5S,0,2019-11-27 11:20,True,Unknown,7026736423,False,3.1604504029266764
78,iPhone iPad Samsung Screen LCD Battery Repair 8/8+ 7/7+ /6S/6+ /5S,0,2019-11-27 10:32,True,Unknown,7026736335,False,3.1604504029266764
79,Tory Burch case for Iphone 7,30,2019-11-27 09:42,True,like new,7017164076,False,16.87822244149898
80,Kate Spade case for Iphone 7,15,2019-11-27 09:43,True,like new,7022546982,False,16.87822244149898
81,iPhone iPad Samsung Screen LCD Battery Repair 8/8+ 7/7+ /6S/6+ /5S,0,2019-11-27 09:26,True,Unknown,7026736307,False,3.1604504029266764
82,iPhone wanted call or txt mee6l9x3o1-4-7/4-8/cCASHxREADY,900,2019-11-27 08:16,False,Unknown,7028039793,True,12.687232062916744
83,Iphone 7 Plus 128Gig,260,2019-11-27 06:10,True,Unknown,7017073527,False,23.220769937508308
84,"Cracked screen, fully functional iPhone 7 Plus 128 GB",200,2019-11-26 23:51,True,Unknown,7027920831,False,1245.247032431583
85,iPhone 7 32Gb Brand new,99,2019-11-26 18:51,True,new,7027831163,True,5.914371785510171
86,iPhone 7 Plus - 128GB - Rose Gold,239,2019-11-26 17:35,True,like new,7027829672,True,21.942059386855483
87,iPhone 7,200,2019-11-26 16:17,True,Unknown,7027793528,True,16.19670783214613
88,APPLE IPHONE 7 and 7 plus Battery replacement fix repair,24,2019-11-26 16:11,True,new,7027758600,True,22.96676869583797
89,iPhone wanted call or txt mee6l9x3o1-4-7/4-8/cCASHxREADY,900,2019-11-26 15:59,False,Unknown,7009668343,True,12.687232062916744
90,Iphone 7 128gb Unlocked,250,2019-11-26 14:12,True,like new,7027710148,False,8.38149755343288
91,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 13:58,False,Unknown,7027648435,True,15.69173500698638
92,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 13:35,False,Unknown,7027653770,True,15.69173500698638
93,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:27,False,Unknown,7027649044,True,15.69173500698638
94,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:21,False,Unknown,7027651811,True,15.69173500698638
95,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:16,False,Unknown,7027653290,True,15.69173500698638
96,iPhone wanted call or txt mee6l9x3o1-4-7/4-8/cCASHxREADY,900,2019-11-26 13:08,False,Unknown,7009183527,True,12.687232062916744
97,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:10,False,Unknown,7027649406,True,15.69173500698638
98,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:04,False,Unknown,7027652238,True,15.69173500698638
99,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 12:59,False,Unknown,7023346621,True,15.69173500698638
100,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair glass FIX Repair Phone,0,2019-11-26 12:59,False,Unknown,7023374502,True,15.69173500698638
101,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 12:59,False,Unknown,7023395838,True,15.69173500698638
102,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 12:27,False,Unknown,7023374908,True,15.69173500698638
103,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone619,0,2019-11-26 12:27,False,Unknown,7023375950,True,15.69173500698638
104,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 11:50,False,Unknown,7023247136,True,15.69173500698638
105,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 11:47,False,Unknown,7023316485,True,15.69173500698638
106,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 11:45,False,Unknown,7023289432,True,15.69173500698638
107,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 11:42,False,Unknown,7023324394,True,15.69173500698638
108,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 11:42,False,Unknown,7023338827,True,15.69173500698638
109,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 11:38,False,Unknown,7027562745,True,21.861667431986334
110,iPhone 7 Plus unlocked,299,2019-11-26 11:12,True,Unknown,7027594315,True,14.573822163862479
111,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 11:02,False,Unknown,7023247974,True,15.69173500698638
112,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 11:04,False,Unknown,7023347100,True,15.69173500698638
113,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 11:00,False,Unknown,7023227037,True,15.69173500698638
114,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 10:57,False,Unknown,7023247604,True,15.69173500698638
115,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 10:57,False,Unknown,7023248769,True,15.69173500698638
116,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 10:56,False,Unknown,7025864358,False,15.69173500698638
117,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 10:56,False,Unknown,7023246655,True,15.69173500698638
118,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:40,False,Unknown,7025873383,True,15.69173500698638
119,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:39,False,Unknown,7025873678,True,15.69173500698638
120,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:39,False,Unknown,7025874947,True,15.69173500698638
121,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:39,False,Unknown,7025896804,True,15.69173500698638
122,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:39,False,Unknown,7025904129,True,15.69173500698638
123,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:39,False,Unknown,7025905012,True,15.69173500698638
124,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:33,False,Unknown,7025905351,True,15.69173500698638
125,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:33,False,Unknown,7025905703,True,15.69173500698638
126,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:32,False,Unknown,7025888987,True,15.69173500698638
127,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:32,False,Unknown,7025897173,True,15.69173500698638
128,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:32,False,Unknown,7025904648,True,15.69173500698638
129,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:31,False,Unknown,7025927197,True,15.69173500698638
130,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:31,False,Unknown,7025927885,True,15.69173500698638
131,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone 61,0,2019-11-26 10:31,False,Unknown,7025929671,True,15.69173500698638
132,iPhone 7 Plus Red 256gb,399,2019-11-26 09:36,True,excellent,7027517938,False,5.174588678026387
133,Mint Glass Protector / firm on price,0,2019-11-26 08:32,True,Unknown,7027440420,False,12.687232062916744
134,iPhone wanted call or txt mee6l9x3o1-4-7/4-8/cCASHxREADY,900,2019-11-26 07:52,False,Unknown,7008799830,True,12.687232062916744
135,Catalyst iPhone 7 or 8 case cost 90$ at stores waterproof drop proof sand proof,25,2019-11-26 06:51,True,new,7024472723,False,14.3312483606242
136,iphone 7 replacement screen,60,2019-11-25 21:03,True,Unknown,7013794812,False,14.230132440225661
137,Iphone 7 128gb Unlocked,250,2019-11-25 19:51,True,like new,7027209920,False,8.38149755343288
138,iPhone 7and 7+,0,2019-11-25 19:15,False,Unknown,7027250197,True,23.247891137309747
139,iPhone 7 - 32gb Unlocked,200,2019-11-25 18:33,True,excellent,7024060873,False,19.37488034516771
140,Iphone 7 Black 32gb  AT&T,220,2019-11-25 17:19,True,like new,7024681663,True,101.84041255731614
141,iPhone 7 unlocked,100,2019-11-25 16:51,True,Unknown,7025077473,False,68.63726689703584
142,iPhone 7 Plus 32GB Jet Black Unlocked (Chula Vista),225,2019-11-25 15:40,True,like new,7027151236,False,24.386033887365723
143,gold iPhone 7 128gb,200,2019-11-25 14:46,True,Unknown,7027118948,True,17.23491510997887
144,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repairglass FIX Repair Phone61,0,2019-11-25 12:11,False,Unknown,7023946996,True,21.861667431986334
145,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repairglass FIX Repair Phone61,0,2019-11-25 12:11,False,Unknown,7023951154,True,21.861667431986334
146,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repairglass FIX Repair Phone61,0,2019-11-25 12:12,False,Unknown,7023955143,True,15.69173500698638
147,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repairglass FIX Repair Phone61,0,2019-11-25 12:02,False,Unknown,7023949663,True,21.861667431986334
148,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-25 11:59,False,Unknown,7023336472,True,15.69173500698638
149,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-25 11:56,False,Unknown,7023338119,True,15.69173500698638
150,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-25 11:56,False,Unknown,7023339177,True,15.69173500698638
151,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-25 11:56,False,Unknown,7023957686,True,15.69173500698638
152,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-25 11:14,True,Unknown,7026906249,False,8.38149755343288
153,iPhone iPad Samsung Screen LCD Battery Repair 8/8+ 7/7+ /6S/6+ /5S,0,2019-11-25 08:06,True,Unknown,7017293257,False,2.6085850308228817
154,Lifeproof FRĒ SERIES Waterproof Case for iPhone 8 & 7,30,2019-11-25 08:04,True,Unknown,7022304726,False,13.354379722495864
155,"iPhone 7, 128gb, unlocked, new bat",229,2019-11-24 17:07,True,excellent,7026553795,False,10.202457772940283
156,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-24 14:51,True,Unknown,7026452665,False,16.093159241408223
157,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-24 14:45,True,Unknown,7026452709,False,16.093159241408223
158,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-24 14:38,True,Unknown,7026452692,False,16.093159241408223
159,"Iphone 6s,7,8 3 Tempered Glasses Screen Protector",29,2019-11-24 13:20,True,Unknown,7026411860,False,24.12105257729043
160,iPhone 8 Plus / 7 Plus,10,2019-11-24 11:47,True,new,7026376967,False,11.344987515936785
161,Tip Top Shape batteries and ready to go,0,2019-11-24 11:15,True,Unknown,7026350045,True,13.369987021648157
162,Tip Top Shape batteries and ready to go,0,2019-11-24 11:11,True,Unknown,7026350055,True,13.369987021648157
163,IPHONE 7 Plus unlocked for Any Cellphone company+overseas,269,2019-11-24 10:04,True,like new,7017398991,False,19.5404363556601
164,IPHONE 7+ PLUS 32GB UNLOCKED FOR ANY CELLPHONE COMPANY you can test it,275,2019-11-24 10:02,True,good,7017440649,False,9.108011541525606
165,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-24 07:02,True,Unknown,7026170428,True,5.8292565744727645
166,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-24 06:54,True,Unknown,7026170399,True,5.8292565744727645
167,iPhone 7 Plus 32GB,200,2019-11-23 20:34,True,good,7026097778,True,17.66698088930733
168,IPHONE 7+ PLUS 32GB UNLOCKED FOR ANY CELLPHONE COMPANY you can test it,270,2019-11-23 16:48,True,good,7018121434,False,18.544331350715467
169,iPhone 7 32 Gb,250,2019-11-23 14:38,False,Unknown,7025961476,False,22.176560652709565
170,Wholesale Apple iPhone 7 128GB RED Unlocked,190,2019-11-23 13:53,False,Unknown,7025883988,False,5.919368741228188
171,iPhone 7 + 32g,1,2019-11-23 13:26,True,Unknown,7025915814,True,6.984096224975709
172,iPhone 7 space black 128 gigabytes **Unlocked** -,100,2019-11-23 10:07,True,Unknown,7025669558,True,11.768931003411993
173,iPhone 7 space black 128 gigabytes **Unlocked** -,100,2019-11-23 09:28,True,Unknown,7025669552,True,11.679825400315254
174,"iPhone Clear Case with Ring for iPhone 8 Plus, 7 Plus",6,2019-11-23 07:33,True,excellent,7025639026,False,7.879326191961453
175,*New* Genuine Apple Ear Pods with Lightning Connector for iPhone,22,2019-11-29 18:40,False,Unknown,7029277751,False,13.420966436204997
176,Interested in buying an iPhone,12345,2019-11-29 18:19,True,Unknown,7020890491,True,6.1423166155169335
177,Looking to buy iPhone or Galaxy,12345,2019-11-29 14:29,True,Unknown,7020852573,True,6.1423166155169335
178,Original iPhone chargers can meet anywhere in SD area,10,2019-11-29 14:10,True,new,7025933907,False,9.333879685355683
179,iPhone repair - I come to you,1,2019-11-29 11:52,False,Unknown,7029038526,True,13.851058101515777
180,vwanted sell now new used iphone 8 plus buyer,0,2019-11-29 11:40,True,like new,7029054732,True,12.12631917530565
181,**//**ipHone 8 pLuS PhOnEs.===>>200rom **//**Never USED*!*@,0,2019-11-29 11:00,True,Unknown,7029001445,True,16.19670783214613
182,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021504180,True,8.38149755343288
183,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021519674,True,8.38149755343288
184,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021520735,True,8.38149755343288
185,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021533982,True,8.38149755343288
186,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021534134,True,8.38149755343288
187,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021534267,True,8.38149755343288
188,iPhone 6s Plus - Factory Unlocked - 64GB,250,2019-11-29 10:54,True,like new,7021565598,True,8.38149755343288
189,Apple iPhone 6s - 64GB (Unlocked) - EXCELLENT Cond. - Gray - $300,0,2019-11-29 09:35,False,Unknown,7028953676,True,14.759649055591936
190,Apple iPhone 6s 16GB (Unlocked) - Beautiful Cond. - Rose Gold - $200,0,2019-11-29 08:55,False,Unknown,7028954330,True,14.759649055591936
191,Unlocked Apple iPhone XS Max 512GB,400,2019-11-28 20:45,True,excellent,7028785266,False,10.246047191510852
192,"~iPHONE V+ERIZ-O+N UN+LOCKED APPLE iPhone XS 512GB buy&*?""",0,2019-11-28 16:44,True,Unknown,7028723012,False,10.246047191510852
193,"~iPHONE V+ERIZ-O+N UN+LOCKED APPLE iPhone XS 512GB buy&*?""",0,2019-11-28 16:33,True,Unknown,7028722980,False,10.246047191510852
194,"~iPHONE V+ERIZ-O+N UN+LOCKED APPLE iPhone XS 512GB buy&*?""",0,2019-11-28 16:28,True,Unknown,7028723005,False,10.246047191510852
195,TyPe CELL phHH[] iPHONE TOP buyer NEW iN BOXX)) CALL now,0,2019-11-28 16:21,True,Unknown,7028714438,False,8.38149755343288
196,TyPe CELL phHH[] iPHONE TOP buyer NEW iN BOXX)) CALL now,0,2019-11-28 16:04,True,Unknown,7028714409,False,8.38149755343288
197,TyPe CELL phHH[] iPHONE TOP buyer NEW iN BOXX)) CALL now,0,2019-11-28 15:50,True,Unknown,7028714423,False,8.38149755343288
198,"Brand new, iPhone 11 Pro max%%%%%everything Works 100% Water-Resistant",659,2019-11-28 14:39,True,like new,7028683272,True,23.247891137309747
199,&&Buy IPHONE 11 TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-28 11:21,True,Unknown,7028598432,False,10.246047191510852
200,&&Buy IPHONE 11 TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-28 10:57,True,Unknown,7028598407,False,10.246047191510852
201,iPhone repair - I come to you,1,2019-11-28 10:33,False,Unknown,7028600671,True,13.851058101515777
202,&&Buy IPHONE 11 TOP bUyeR%# CASSH4:'.GALAXY:,0,2019-11-28 10:29,True,Unknown,7028598454,False,10.246047191510852
203,iPhone 6 - CDMA/GSM Unlocked - 16GB,100,2019-11-28 10:04,True,Unknown,7026001163,True,20.446911406324055
204,We FIX Cell Phones- iPhone Repair & We FlaSh PhOnes to Boost Mobile,0,2019-11-28 08:59,True,Unknown,7028540950,False,3.1604504029266764
