,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
20,Samsung galaxy S8 Unlocked ( all colors in stock ),249,2019-11-20 18:07,True,Unknown,7024129592,True,12.8509699991551
21,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,999,2019-11-19 22:10,True,Unknown,7023552157,True,9.333879685355683
22,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,0,2019-11-19 21:48,True,Unknown,7023548204,True,9.333879685355683
23,▇▇▇ WE iPHONE & SAMSUNG ALL CARRIER NEW /USED @ 619-384-0928,0,2019-11-19 21:44,True,Unknown,7023547436,True,12.687232062916744
24,Premium Windshield Car Phone Mount for Tablet/Phones w/ Adjustable Arm,25,2019-12-02 14:27,True,Unknown,7030994100,True,12.12631917530565
25,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 17:19,True,Unknown,7030414738,False,1245.247032431583
26,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 16:45,True,Unknown,7030399014,False,1245.247032431583
27,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 15:20,True,Unknown,7030355801,False,1245.247032431583
28,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 14:46,True,Unknown,7030337420,False,1245.247032431583
29,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 13:46,True,Unknown,7030301081,False,1245.247032431583
30,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 12:09,True,Unknown,7030238601,False,1245.247032431583
31,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-12-01 11:37,True,Unknown,7030216824,False,1245.247032431583
32,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 18:35,True,Unknown,7029906019,False,1245.247032431583
33,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 16:11,True,Unknown,7029849189,False,1245.247032431583
34,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 15:46,True,Unknown,7029837511,False,1245.247032431583
35,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 14:58,True,Unknown,7029813755,False,1245.247032431583
36,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 14:04,True,Unknown,7029782959,False,1245.247032431583
37,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 13:24,True,Unknown,7029756873,False,1245.247032431583
38,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-30 11:57,True,Unknown,7029697080,False,1245.247032431583
39,FIRM PRICE! NEW in a Box HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-29 15:48,True,new,7025237944,False,11.36474645482835
40,FIRM PRICE! Brand New HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-28 13:44,True,new,7024554193,False,11.36474645482835
41,FIRM PRICE! NEW in a Package LED Light USB Type C Charging Cable,10,2019-11-28 13:30,True,new,7020177236,False,11.36474645482835
42,Firm Price! Brand New in a Box Tripod with Bluetooth Remote,30,2019-11-28 13:26,True,new,7015892810,True,11.36474645482835
43,Instant cash for junk cars + free towing!                                       ,1,2019-11-28 10:16,True,Unknown,7028623869,True,0.0
44,FIRM PRICE! Brand New HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-27 13:35,True,new,7023997238,False,11.36474645482835
45,💗 Cheapest in Town iPhone & Samsung Screen Repair 💗,25,2019-11-14 08:31,True,like new,7019914154,False,6.119242284165598
46,FIRM PRICE! NEW in a Box HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-26 10:23,True,new,7023329799,False,11.36474645482835
47,💗Cheapest in Town iPhone & Samsung Screen Repair 💗,25,2019-11-13 08:26,True,like new,7019256925,False,6.119242284165598
48,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 19:28,True,Unknown,7026608810,False,1245.247032431583
49,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:41,True,Unknown,7026569983,False,1245.247032431583
50,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:10,True,Unknown,7026556882,False,1245.247032431583
51,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 16:02,True,Unknown,7026526101,False,1245.247032431583
52,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 15:23,True,Unknown,7026506652,False,1245.247032431583
53,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:57,True,Unknown,7026459290,False,1245.247032431583
54,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:39,True,Unknown,7026448601,False,1245.247032431583
55,💗Cheapest in Town iPhone & Samsung Screen Repair & Used Phones Sell💗,25,2019-11-12 08:30,True,like new,7018597157,False,6.119242284165598
56,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 17:03,True,Unknown,7026034235,False,1245.247032431583
57,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 16:36,True,Unknown,7026022840,False,1245.247032431583
58,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 14:37,True,Unknown,7025963750,False,1245.247032431583
59,Samsung Galaxy Note 8 Unlocked 64 GB ( Payless Wireless ),349,2019-11-11 11:49,True,Unknown,7018091550,True,12.714669937550394
60,Unlocked Samsung Galaxy Note 9 ( All Colors in Stock ),449,2019-11-11 11:23,True,Unknown,7018067981,True,12.714669937550394
61,💗Cheapest in Town iPhone & Samsung Screen Repair & Used Phones Sell💗,25,2019-11-11 08:25,True,like new,7017906591,False,6.119242284165598
62,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,9999,2019-11-22 11:16,True,Unknown,7025174343,False,7.893485586560033
63,Instant cash for junk cars + free towing!                                       ,1,2019-11-21 10:16,True,Unknown,7024472132,True,0.0
64,Iphone - Iphone Buy - Iphone Sell - Iphone Top Buyer - Sell Iphone,12345,2019-11-21 08:56,True,Unknown,7024403798,True,14.573822163862479
65,Cell Phone iPhone Galaxy iPad Repair Service in San Diego near you,1,2019-11-21 08:39,True,new,7024389345,True,6.120917797571515
66,iPhone 6 16 gb unlocked -  ( other color available ),150,2019-11-20 18:18,True,Unknown,7024134185,True,12.714669937550394
67,iPhone 8 Plus Unlocked ( Mint Condition ),449,2019-11-20 18:01,True,Unknown,7024127076,True,12.714669937550394
68,Note 8 Unlocked | Mint Condition | All Color in stock,349,2019-11-20 17:57,True,Unknown,7024125440,False,12.714669937550394
69,Office Metal Box Lockers Cabinets Storage School Gym  LOCKER Vertical,200,2019-11-19 17:26,True,new,None,False,92.36340209954318
70,I Pay CASH for SmartPhones & Electronics,345,2019-11-18 12:32,True,Unknown,7022611124,True,14.573822163862479
71,iPhone X / XR / XS MAX SCREEN REPAIR,0,2019-11-18 11:41,True,Unknown,7022569121,True,12.906395046452085
72,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 19:08,True,Unknown,7022159374,False,1245.247032431583
73,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 18:18,True,Unknown,7022140759,False,1245.247032431583
74,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 17:26,True,Unknown,7022119424,False,1245.247032431583
75,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 15:14,True,Unknown,7022057306,False,1245.247032431583
76,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 14:32,True,Unknown,7022034781,False,1245.247032431583
77,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 13:12,True,Unknown,7021987278,False,1245.247032431583
78,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 11:52,True,Unknown,7021934247,False,1245.247032431583
79,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 11:07,True,Unknown,7021903166,False,1245.247032431583
80,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 10:15,True,Unknown,7021868312,False,1245.247032431583
81,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 18:34,True,Unknown,7021608531,False,1245.247032431583
82,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 17:33,True,Unknown,7021587002,False,1245.247032431583
83,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 15:01,True,Unknown,7021516527,False,1245.247032431583
84,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 14:10,True,Unknown,7021486581,False,1245.247032431583
85,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-16 12:02,True,Unknown,7021396436,False,7.893485586560033
86,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 11:45,True,Unknown,7021382963,False,1245.247032431583
87,"Cell Phone , Tablet, Computer Repair near You ( Payless Wireless )",0,2019-11-16 11:30,True,Unknown,7021370666,True,12.906395046452085
88,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 11:00,True,Unknown,7021346592,False,1245.247032431583
89,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-15 15:12,True,Unknown,7020878063,False,7.893485586560033
90,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,9999,2019-11-15 13:06,True,Unknown,7020789936,False,7.893485586560033
91,Instant cash for junk cars + free towing!                                       ,1,2019-11-14 10:18,True,Unknown,7020004090,True,0.0
92,iPhone 8 Plus Unlocked ( Mint Condition ),499,2019-11-11 18:43,True,Unknown,7018355385,True,12.714669937550394
93,iPhone 6 16 gb unlocked ( All color available ),150,2019-11-11 18:37,True,Unknown,7018352990,True,12.714669937550394
94,Cell Phone Computer Repair Store ( Payless Wireless ),0,2019-11-11 09:56,True,Unknown,7017988340,True,12.906395046452085
95,"Cell Phone , Tablet, Computer Repair near me ( Payless Wireless )",0,2019-11-11 09:11,True,Unknown,7017947030,True,12.906395046452085
96,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-10 18:15,True,Unknown,7017655191,False,1245.247032431583
97,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-10 17:42,True,Unknown,7017640938,False,1245.247032431583
98,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-10 16:08,True,Unknown,7017599202,False,1245.247032431583
99,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-09 17:56,True,Unknown,7017115441,False,1245.247032431583
100,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-09 17:29,True,Unknown,7017105767,False,1245.247032431583
101,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-09 16:11,True,Unknown,7017072096,False,1245.247032431583
102,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-09 15:23,True,Unknown,7017049062,False,1245.247032431583
103,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-08 13:50,True,Unknown,7016351182,False,7.893485586560033
104,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-08 13:41,True,Unknown,7016344306,False,7.893485586560033
105,Instant cash for junk cars + free towing!                                       ,1,2019-11-07 10:16,True,Unknown,7015508228,True,0.0
106,"Cell Phone , Tablet, Computer Repair near me ( Payless Wireless )",0,2019-11-06 18:52,True,Unknown,7015179085,True,12.906395046452085
107,iPhone Repair Near me ( Payless Wireless ),0,2019-11-04 10:17,True,Unknown,7013453792,True,12.714669937550394
108,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-03 19:30,True,Unknown,7013092770,False,1245.247032431583
109,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-03 18:34,True,Unknown,7013072866,False,1245.247032431583
110,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-03 17:42,True,Unknown,7013050841,False,1245.247032431583
111,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-03 17:07,True,Unknown,7013034252,False,1245.247032431583
112,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-03 12:02,True,Unknown,7012859790,False,7.893485586560033
113,SAMSUNG S9+/S9 MODEL G960 UNLOCK SERVICES,50,2019-12-02 20:13,True,new,7031176035,False,71.6857636838492
114,T-MOBILE Samsung Galaxy S9 plus,370,2019-12-02 17:49,True,excellent,7024750192,False,75.23186339834865
115,Samsung Note 10 9 8 S10 S9 S8 Plus Google FRP Blocked Unlock Unlocking,0,2019-12-02 15:46,True,new,7031054781,False,74.09845291387612
116,Samsung Galaxy S9 Purple color Unlocked,350,2019-12-02 11:14,True,Unknown,7029631511,True,75.70531136070251
117,Samsung Galaxy S9+ 64gb unlocked,550,2019-12-02 18:51,True,excellent,7023463081,True,120.63546067165187
118,Samsung Galaxy S9 Plus 64gb Unlocked for any carrier,359,2019-12-02 14:56,True,excellent,7029770539,True,94.65033595832969
119,Samsung Galaxy S9 Plus 64gb Unlocked,359,2019-12-02 14:56,True,excellent,7029774062,True,94.65367027217438
