,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
0,Google Pixel 3,300,2019-11-29 21:53,True,new,7029373321,False,10.872661324691707
1,Google Pixel 3,375,2019-11-29 16:10,True,new,7029262083,False,10.658264005575704
2,Pixel 3 XL (64GB),350,2019-11-27 16:06,True,excellent,7024860810,False,19.472814160870467
3,Google pixel 3 xl,250,2019-11-26 16:00,False,excellent,7027784767,False,19.5404363556601
4,"Google Pixel Stand (New, Unopened Box)",45,2019-11-27 16:59,True,new,7028383482,False,9.966987197439353
5,FIRM PRICE! NEW in a Box HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-29 15:48,True,new,7025237944,False,11.36474645482835
6,FIRM PRICE! Brand New HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-28 13:44,True,new,7024554193,False,11.36474645482835
7,Firm Price! Brand New in a Box Tripod with Bluetooth Remote,30,2019-11-28 13:26,True,new,7015892810,True,11.36474645482835
8,Google Titan Security Key Bundle (Two),25,2019-11-27 16:59,True,new,7028383595,False,9.966987197439353
9,FIRM PRICE! Brand New HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-27 13:35,True,new,7023997238,False,11.36474645482835
10,FIRM PRICE! NEW in a Box HDMI 4K+USB 3.0x2+USB-C Converter Hub,30,2019-11-26 10:23,True,new,7023329799,False,11.36474645482835
11,LG OLED65C8P 65-Inch 4K Ultra HD Smart OLED TV (2018 Model),1350,2019-11-26 09:09,True,like new,7027485219,False,12.026527656315686
12,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 14:37,True,Unknown,7025963750,False,1245.247032431583
13,USB C Flash Drive for Google Phone,35,2019-11-23 13:57,True,new,7012624180,False,5.8292565744727645
14,Iphone - Iphone Buy - Iphone Sell - Iphone Top Buyer - Sell Iphone,12345,2019-11-21 08:56,True,Unknown,7024403798,True,14.573822163862479
15,I Pay CASH for SmartPhones & Electronics,345,2019-11-18 12:32,True,Unknown,7022611124,True,14.573822163862479
16,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 15:14,True,Unknown,7022057306,False,1245.247032431583
17,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 14:32,True,Unknown,7022034781,False,1245.247032431583
18,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 11:52,True,Unknown,7021934247,False,1245.247032431583
19,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 17:33,True,Unknown,7021587002,False,1245.247032431583
