,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
3,iPhone 6,105,2019-11-29 23:28,TRUE,Unknown,7029387348,FALSE,16.19670783214610
4,iPhone 6 64GB,199,2019-11-29 17:51,TRUE,excellent,7029306749,FALSE,3.7875894884451400
5,2 iPhone 6 SPRINT ONLY 16GB White Gold,140,2019-11-29 16:43,TRUE,like new,7029247524,FALSE,21.58145216364910
6,FIRM PRICE! NEW Leather Wallet Case for iPhone 6 Plus or 6s Plus,15,2019-11-29 15:50,TRUE,new,7011430313,FALSE,11.36474645482840
7,2 iPhone 6 SPRINT ONLY 16GB White Gold,140,2019-11-29 15:00,TRUE,like new,7022203293,FALSE,21.58145216364910
8,Excellent iPhone 6 16GB Used - SPRINT,100,2019-11-29 14:07,TRUE,excellent,7029197279,FALSE,11.545773629322200
9,iPhone 6 Plus 64gb Sprint,100,2019-11-29 11:51,TRUE,fair,7021863260,TRUE,15.118081163329000
10,iPhone 6 Plus 64gb Sprint,100,2019-11-29 11:38,TRUE,good,7022680834,TRUE,15.118081163329000
11,Iphone 6/7/8 Pink Speck candy shell case,10,2019-11-29 09:57,TRUE,Unknown,7016703179,FALSE,5.919368741228190
12,📲iPhone 6 7 8 7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-29 09:49,TRUE,Unknown,7028973779,FALSE,13.369987021648200
13,📲iPhone 6 7 8 7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-29 09:34,TRUE,Unknown,7028973834,FALSE,13.369987021648200
14,📲iPhone 6 7 8 7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-29 09:26,TRUE,Unknown,7028973806,FALSE,13.369987021648200
15,FIRM PRICE! NO OFFERS. NEW Speck 3D Case for iPhone 6/6s,20,2019-11-28 14:48,TRUE,new,7028708364,FALSE,11.36474645482840
16,******BRAND NEW MOPHIE JUICE PACK AIR FOR IPHONE 6/6s,89,2019-11-27 20:13,TRUE,new,7025790361,FALSE,14.849251339555500
17,*****LIKE NEW APPLE IPHONE 6 WITH MOPHIE CHARGING CASE!*****,199,2019-11-27 20:13,TRUE,like new,7025926133,FALSE,14.849251339555500
18,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 13:52,FALSE,Unknown,7028219841,TRUE,21.861667431986300
19,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-27 13:41,FALSE,Unknown,7028226449,FALSE,21.861667431986300
20,FIRM PRICE! Brand New in a Sealed Box Apple iPhone 6 (Total Wireless),120,2019-11-27 13:34,TRUE,new,7024025294,FALSE,11.36474645482840
21,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:34,FALSE,Unknown,7028189892,TRUE,15.69173500698640
22,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:32,FALSE,Unknown,7028198940,TRUE,15.69173500698640
23,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:23,FALSE,Unknown,7028193687,TRUE,15.69173500698640
24,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:25,FALSE,Unknown,7028198561,TRUE,15.69173500698640
25,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:17,FALSE,Unknown,7028198052,TRUE,15.69173500698640
26,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:15,FALSE,Unknown,7028199304,TRUE,15.69173500698640
27,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,FALSE,Unknown,7023316823,TRUE,15.69173500698640
28,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,FALSE,Unknown,7023336804,TRUE,15.69173500698640
29,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,FALSE,Unknown,7023339497,TRUE,15.69173500698640
30,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,FALSE,Unknown,7023348107,TRUE,15.69173500698640
31,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:54,FALSE,Unknown,7028176361,TRUE,15.69173500698640
32,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:51,FALSE,Unknown,7028188148,TRUE,15.69173500698640
33,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:24,FALSE,Unknown,7028167460,TRUE,15.69173500698640
34,Firm Price! Brand New Hard Jordan Case for iPhone 6/6s,10,2019-11-26 18:50,TRUE,new,7027857610,FALSE,11.36474645482840
35,APPLE IPHONE 6 BATTERY replacement repair,24,2019-11-26 18:06,FALSE,new,7027810674,TRUE,22.989017789840900
36,APPLE IPHONE 6 BATTERY replacement repair,24,2019-11-26 15:31,FALSE,new,7027745330,TRUE,22.989017789840900
37,APPLE IPHONE 6 BATTERY replacement repair,24,2019-11-26 15:24,FALSE,new,7027745456,TRUE,22.989017789840900
38,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 13:58,FALSE,Unknown,7027648435,TRUE,15.69173500698640
39,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 13:35,FALSE,Unknown,7027653770,TRUE,15.69173500698640
40,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:27,FALSE,Unknown,7027649044,TRUE,15.69173500698640
41,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:21,FALSE,Unknown,7027651811,TRUE,15.69173500698640
42,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:16,FALSE,Unknown,7027653290,TRUE,15.69173500698640
43,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:10,FALSE,Unknown,7027649406,TRUE,15.69173500698640
44,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:04,FALSE,Unknown,7027652238,TRUE,15.69173500698640
45,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 12:59,FALSE,Unknown,7023346621,TRUE,15.69173500698640
