,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
0,iPhone 6 Plus 64gb Sprint,100,2019-12-02 18:41,True,good,7022680834,True,15.118081163329002
1,iPhone 6 - CDMA/GSM Unlocked - 16GB,100,2019-12-02 17:55,True,Unknown,7026001163,True,20.446911406324055
2,APPLE IPHONE 6 BATTERY replacement repair,24,2019-12-02 16:07,False,new,7031059896,True,22.989017789840908
3,APPLE IPHONE 6 BATTERY replacement repair,24,2019-12-02 15:57,False,new,7027745330,True,22.989017789840908
4,APPLE IPHONE 6 BATTERY replacement repair,24,2019-12-02 15:54,False,new,7027745456,True,22.989017789840908
5,APPLE IPHONE 6 BATTERY replacement repair,24,2019-12-02 15:53,False,new,7027810674,True,22.989017789840908
6,Two iPhone 6 boxes NO PHONE OR ACCESSORIES INCLUDED,10,2019-12-02 12:17,True,like new,7029397330,False,2.114156881151909
7,iPhone 6 Plus 64GB Unlocked,220,2019-12-02 11:55,True,excellent,7030882060,False,12.714669937550394
8,"iPhone 6 Plus 128GB Unlocked with (With Screen Protection, Charger",250,2019-12-02 11:54,True,excellent,7030881221,False,12.714669937550394
9,📲iPhone 6 7 8 7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-12-02 08:55,True,Unknown,7026906249,False,8.38149755343288
10,Firm Price! Brand New Hard Jordan Case for iPhone 6/6s,10,2019-12-02 08:50,True,new,7027203993,False,11.36474645482835
11,iPhone 6 128gb At&t / Cricket,180,2019-12-02 00:47,True,Unknown,7030531280,True,15.55465522632655
12,Iphone 6+  gold,150,2019-12-01 20:41,True,like new,7030479083,False,12.425562656399169
13,iPhone 6/6s/6+ 3500mAh charging case,10,2019-12-01 18:09,True,excellent,7030434989,False,14.820068996417623
14,Firm Price! NEW Glitter Case for iPhone 6 Plus/6S Plus,10,2019-12-01 16:24,True,new,7017205909,False,11.36474645482835
15,iPhone 6,225,2019-12-01 14:50,True,Unknown,7027165103,False,11.148828733710227
16,******BRAND NEW MOPHIE JUICE PACK AIR FOR IPHONE 6/6s,89,2019-12-01 09:32,True,new,7025790361,False,14.849251339555515
17,*****LIKE NEW APPLE IPHONE 6 WITH MOPHIE CHARGING CASE!*****,199,2019-12-01 09:32,True,like new,7025926133,False,14.849251339555515
18,iPhone 6 or 6s plus otterbox case with holster,10,2019-12-01 07:00,True,like new,7024866650,False,14.319937962385024
19,Iphone 6 case/Charger,30,2019-11-30 21:04,True,Unknown,7024140111,False,19.5404363556601
20,iPhone 6,140,2019-11-30 07:58,True,excellent,7029511065,True,2.6085850308228817
21,iPhone 6,105,2019-11-29 23:28,True,Unknown,7029387348,False,16.19670783214613
22,iPhone 6 64GB,155,2019-11-29 17:51,True,excellent,7029306749,False,3.7875894884451395
23,2 iPhone 6 SPRINT ONLY 16GB White Gold,140,2019-11-29 16:43,True,like new,7029247524,False,21.58145216364907
24,FIRM PRICE! NEW Leather Wallet Case for iPhone 6 Plus or 6s Plus,15,2019-11-29 15:50,True,new,7011430313,False,11.36474645482835
25,2 iPhone 6 SPRINT ONLY 16GB White Gold,140,2019-11-29 15:00,True,like new,7022203293,False,21.58145216364907
26,Excellent iPhone 6 16GB Used - SPRINT,100,2019-11-29 14:07,True,excellent,7029197279,False,11.545773629322172
27,iPhone 6 Plus 64gb Sprint,100,2019-11-29 11:51,True,fair,7021863260,True,15.118081163329002
28,Iphone 6/7/8 Pink Speck candy shell case,10,2019-11-29 09:57,True,Unknown,7016703179,False,5.919368741228188
29,📲iPhone 6 7 8 7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-29 09:49,True,Unknown,7028973779,False,13.369987021648157
30,📲iPhone 6 7 8 7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-29 09:34,True,Unknown,7028973834,False,13.369987021648157
31,📲iPhone 6 7 8 7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-29 09:26,True,Unknown,7028973806,False,13.369987021648157
32,FIRM PRICE! NO OFFERS. NEW Speck 3D Case for iPhone 6/6s,20,2019-11-28 14:48,True,new,7028708364,False,11.36474645482835
33,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 13:52,False,Unknown,7028219841,True,21.861667431986334
34,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-27 13:41,False,Unknown,7028226449,False,21.861667431986334
35,FIRM PRICE! Brand New in a Sealed Box Apple iPhone 6 (Total Wireless),120,2019-11-27 13:34,True,new,7024025294,False,11.36474645482835
36,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:34,False,Unknown,7028189892,True,15.69173500698638
37,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:32,False,Unknown,7028198940,True,15.69173500698638
38,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:23,False,Unknown,7028193687,True,15.69173500698638
39,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:25,False,Unknown,7028198561,True,15.69173500698638
40,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:17,False,Unknown,7028198052,True,15.69173500698638
41,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 12:15,False,Unknown,7028199304,True,15.69173500698638
42,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023316823,True,15.69173500698638
43,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023336804,True,15.69173500698638
44,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023339497,True,15.69173500698638
45,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-27 12:06,False,Unknown,7023348107,True,15.69173500698638
46,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:54,False,Unknown,7028176361,True,15.69173500698638
47,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:51,False,Unknown,7028188148,True,15.69173500698638
48,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair iPad glass FIX Repair P,0,2019-11-27 11:24,False,Unknown,7028167460,True,15.69173500698638
49,Firm Price! Brand New Hard Jordan Case for iPhone 6/6s,10,2019-11-26 18:50,True,new,7027857610,False,11.36474645482835
50,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 13:58,False,Unknown,7027648435,True,15.69173500698638
51,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 13:35,False,Unknown,7027653770,True,15.69173500698638
52,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:27,False,Unknown,7027649044,True,15.69173500698638
53,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:21,False,Unknown,7027651811,True,15.69173500698638
54,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:16,False,Unknown,7027653290,True,15.69173500698638
55,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:10,False,Unknown,7027649406,True,15.69173500698638
56,📲iPhone 6 7 8   7 8/plus ix ixr  Screen Repair iPad glass FIX Repair,0,2019-11-26 13:04,False,Unknown,7027652238,True,15.69173500698638
57,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 12:59,False,Unknown,7023346621,True,15.69173500698638
58,📲iPhone 6 7 8   7 8/plus ix ixr Screen Repair glass FIX Repair Phone,0,2019-11-26 12:59,False,Unknown,7023374502,True,15.69173500698638
59,🚗ON-SITE💯GUARANTEED iPhone 6 6s 7 8 7 8/plus screen Repair 619681318,0,2019-11-26 12:59,False,Unknown,7023395838,True,15.69173500698638
60,📲iPhone 6 7 8   7 8/plus Screen Repair iPad glass FIX Repair Phone,0,2019-11-26 12:27,False,Unknown,7023374908,True,15.69173500698638
