,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
0,790284817,iPhone 6 Plus,160,Used (normal wear),iPhone 6 Plus *T-mobile (If you have cricket I have special chip that goes under sim and work with the phone but ONLY cricket users) *icloud unlocked * cracked see in pictures *everything else works amazing ,5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,2 hours 
1,790182221,iPhone 6,90,Other (see description),iPhone 6  golden editionIt has 128GB of storage *it is iCloud locked*  that’s why I’m selling for a low price Comes with a case. ,6,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,6 hours 
2,790086204,iPhone 6 plus,150,Used (normal wear),"64gb storage, iCloud unlocked and unlocked for any carrier, needs camera replacement but apart from that everything works well along with touch id, 130 is the lowest",6,Local pickup (24 miles away),No shipping INFO!,24.0,,,"San Diego, CA",San Diego, CA,9 hours 
3,789590563,IPhone 6 Plus,Sold!,Used (normal wear),Selling a used iPhone 6s Plus 16gb has a crack on the screen but works perfectly fine asking $65. Only pickup in Fallbrook sorry,3,Local pickup (37 miles away),No shipping INFO!,37.0,,,"Fallbrook, CA",Fallbrook, CA,1 day 
4,789445087,Apple iPhone XS - 256GB - Silver - Unlocked,675,Used (normal wear),"Apple iPhone XS - 256GB - Silver - Unlocked Phone is 6 months old.  Phone has always had a protective screen and case on it since the day I bought it.  Phone is in FLAWLESS condition.  Never dropped, no dings, no dents and no scratches.  Smoke free environment.  Comes with everything including original box, usb charger, power outlet cube, and UNUSED EarPods. Phone is UNLOCKED.   This means you can use it for any carrier of your liking.  ",9,Local pickup (7 miles away),No shipping INFO!,7.0,,,"San Diego, CA",San Diego, CA,1 day 
5,789182213,iPhone 6 s plus 64 gb Unlocked,180,Used (normal wear),No description. Ask seller for more details,2,Local pickup (23 miles away),No shipping INFO!,23.0,,,"San Diego, CA",San Diego, CA,1 day 
6,788852503,Iphone 6,140,Used (normal wear),"32G , unlocked  works good",2,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Chula Vista, CA",Chula Vista, CA,2 days 
7,788594493,iPhone 6 Boost Mobile Locked,90,Used (normal wear),iPhone 6 without charger ,1,Local pickup (14 miles away),No shipping INFO!,14.0,,,"Encinitas, CA",Encinitas, CA,3 days 
8,788512412,iPhone 6 32GB,130,New (never used),*PRICE NEGOTIABLE**ALL OFFERS ARE WELCOMED**In like new condition iPhone 6 32GB95% battery health UNLOCKED FOR ALL CARRIERS!-phone will be completely wiped upon purchase--not locked -will only meet in public places to avoid scammers--try your sim when we meet up- ,6,Local pickup (44 miles away),Ships for $7.49,44.0,,7.49,"Temecula, CA",Temecula, CA,3 days 
9,790252467,2 cracked iPhones,195,Used (normal wear),iPhone 6 going for 90iPhone 6s 110Or both for 195,2,Local pickup (25 miles away),No shipping INFO!,25.0,,,"Vista, CA",Vista, CA,3 hours 
10,790289917,iPhone 6,60,Used (normal wear),9/10No iCloud lockUnlocked for all carriers Upgraded so no use for it anymore $60 obo Cashapp only,3,No delivery INFO!,"Ships from Los Angeles, CA for $3.29",,"Los Angeles, CA",3.29,"Los Angeles, CA",Los Angeles, CA,1 hour 
11,789978604,Iphone 6,100,Used (normal wear),iPhone 6 - great condition,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Imperial Beach, CA",Imperial Beach, CA,11 hours 
12,789869547,T-Mobile iPhone 6 excellent new battery,110,Used (normal wear),Excellent conditions. IPhone 6 with new battery.  Use with T-Mobile,4,Local pickup (6 miles away),No shipping INFO!,6.0,,,"San Diego, CA",San Diego, CA,14 hours 
13,789746065,Iphone 6 plus,Sold!,Used (normal wear),Message for info,3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,1 day 
14,789721359,iPhone X,500,Used (normal wear),"The phone has been in iPhone case with screen protector it’s whole life. I got it 6 months ago. Don’t use it anymore.- Clean IMEI. 64GB- Great condition- T-Mobile, works with Metro/Cricket- Can test before you buy with cash in hand.- $500 O.B.O",2,Local pickup (15 miles away),No shipping INFO!,15.0,,,"San Diego, CA",San Diego, CA,1 day 
15,790259073,Apple iPhone 8 Plus 64GB Gold Sprint Mint (New) Condition,439,Open box (never used),"iPhone 8 Plus 64GB Gold (Sprint) Excellent New Condition.Condition is New!This iPhone is only for use with Sprint and cannot be Unlocked for use on any other carriers. Sprint can unlock it after 60 day on sprint plan. iPhone has been brand New no box.New excellent cosmetic condition with no scratches, scuffs or blemishes present.This sale is for handset only.",4,No delivery INFO!,"Ships from Orland Hills, IL for $3.29",,"Orland Hills, IL",3.29,"Orland Hills, IL",Orland Hills, IL,3 hours 
16,789376419,iPhone 6 64gb UNLOCKED,150,Used (normal wear),$150!! 64gb UNLOCKED! ,2,Local pickup (17 miles away),No shipping INFO!,17.0,,,"San Diego, CA",San Diego, CA,1 day 
17,788890223,Unblocked IPhone 6 Plus,140,Used (normal wear),"64 gb iPhone 6 Plus, it’s unlocked for any carrier so you can use it on whichever company you have, the phone is not iCloud locked or black listed so it has a clean imei, the phone is in perfect condition except for the camera for taking selfies message me for more detailsHablo español también ",8,Local pickup (24 miles away),No shipping INFO!,24.0,,,No location INFO!,,,2 days 
18,788685189,iPhone 6 Plush 16gb Unlocked,150,Used (normal wear),iPhone 6 plush 16gb Unlocked No ICloud In Good Conditions.Restore to Factory SettingsNo issues Everything works Comes with New Temper glass Protector ,10,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 days 
19,788569503,Iphone 6,90,Used (normal wear),My daughters phone she forgot her password a while back and it's just been sitting in a drawer since. Normal wear still works just gotta unlock it. NOT ICLOUD LOCKED! CAN UNLOCK WITH ITUNES. I just got her an iphone 8 for her bday. Good for parts or whatever.  ,3,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,3 days 
