,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
231,786351827,Samsung Galaxy s9+,400,Used (normal wear),SamsungGalaxy  s9+ very good ,2,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,6 days 
232,785990874,Samsung galaxy s9+,300,Used (normal wear),"Near perfect condition and works great, just upgraded phones. It has a liquid screen protector over it which is untraceable. Comes with thin black case and I can throw in a charger as well!",4,No delivery INFO!,"Ships from Salem, OR for $3.29",,"Salem, OR",3.29,"Salem, OR",Salem, OR,1 week 
233,785473749,Samsung Galaxy S9 (Unlocked),300,Used (normal wear),Excellent condition Samsung Galaxy S9 Factory Unlocked. Phone has no scratches or cracks. ,5,No delivery INFO!,"Ships from Fresno, CA for $7.49",,"Fresno, CA",7.49,"Fresno, CA",Fresno, CA,1 week 
234,785322089,Samsung Galaxy S9 Plus Unlocked,Sold!,Used (normal wear),Samsung Galaxy S9 Plus Unlocked 64GB Comes with a charger ,2,Local pickup (1154 miles away),No shipping INFO!,1154.0,,,"Austin, TX",Austin, TX,1 week 
235,785087523,Samsung Galaxy s9,125,Used (normal wear),Tmobile clean IMEI # cracked screen fully functional still diditizer still properly functions willing to listen to trade offers,3,No delivery INFO!,"Ships from Fort Collins, CO for $3.29",,"Fort Collins, CO",3.29,"Fort Collins, CO",Fort Collins, CO,1 week 
236,784322955,Samsung galaxy s9,140,Used (normal wear),Perfect unlocked just a line through screen,1,No delivery INFO!,"Ships from Calumet Park, IL for $3.29",,"Calumet Park, IL",3.29,"Calumet Park, IL",Calumet Park, IL,1 week 
237,783573678,Samsung Galaxy S9 Edge - 9/10,500,Used (normal wear),Phone is in great condition. Extremely minor wear and tear and still works like new.,1,No delivery INFO!,"Ships from Alafaya, FL for $7.49",,"Alafaya, FL",7.49,"Alafaya, FL",Alafaya, FL,1 week 
238,783335822,Samsung Galaxy S9,250,Used (normal wear),Great condition no cracks unlocked but I was using cricket I have a new tempered glass on it ,2,No delivery INFO!,"Ships from Floresville, TX for $7.49",,"Floresville, TX",7.49,"Floresville, TX",Floresville, TX,1 week 
239,783106912,A.+.+ Gold platinum Samsung Galaxy Note5 Unlocked works w/ Anny world company Android Cell Phone Tmobile h20 boost metro pcs at&t verizon sprint att,195,Reconditioned/Certified,"Grade A+ Galaxy Note5 box &  accessories included ... Samsung Galaxy Edge s6 s7 s8 s9 s10 plus Iphone 6 7 8 9 10 11 pro Note 4 5 7 8 9 10 plus cricket  simple mobile net10, h2o , trackphoneYou are welcome to bring your own sim card and test the phone ...Beautiful A+++ condition",8,No delivery INFO!,"Ships from Miami, FL for $10.99",,"Miami, FL",10.99,"Miami, FL",Miami, FL,1 week 
240,782057076,Samsung Galaxy S9,350,Reconditioned/Certified,New,2,No delivery INFO!,"Ships from Fresno, CA for $3.29",,"Fresno, CA",3.29,"Fresno, CA",Fresno, CA,2 weeks 
241,781812508,Galaxy S9,325,Reconditioned/Certified,Galaxy Samsung S9 No cracks No Scratches ,1,No delivery INFO!,"Ships from Lake Stevens, WA for $3.29",,"Lake Stevens, WA",3.29,"Lake Stevens, WA",Lake Stevens, WA,2 weeks 
242,781288171,Samsung galaxy s9,299,Used (normal wear),No scratches Great condition Charger and cord Hard case comes with it,2,No delivery INFO!,"Ships from San Antonio, TX for $7.49",,"San Antonio, TX",7.49,"San Antonio, TX",San Antonio, TX,2 weeks 
243,780843557,Samsung Galaxy S9,315,Used (normal wear),Perfect condition nothing wrong with it,2,No delivery INFO!,"Ships from Temple, TX for $7.49",,"Temple, TX",7.49,"Temple, TX",Temple, TX,2 weeks 
244,780549976,Samsung Galaxy S9 Unlocked,390,New (never used),Brand new replacement S9. I have no need for it I have a note now,2,No delivery INFO!,"Ships from Boston, MA for $7.49",,"Boston, MA",7.49,"Boston, MA",Boston, MA,2 weeks 
245,779756782,samsung galaxy s9 Selling ONLY FOR PARTS!!!,150,Used (normal wear),samsung galaxy s9 selling only for partsturns off n on,5,Local pickup (24 miles away),Ships for $3.29,24.0,,3.29,"San Diego, CA",San Diego, CA,2 weeks 
246,779532479,Brand New Samsung Galaxy S9 64GB,350,Open box (never used),Brand new Samsung Galaxy S9 64GB. I got a phone from another carrier and never used this one.,3,No delivery INFO!,"Ships from Yelm, WA for $7.49",,"Yelm, WA",7.49,"Yelm, WA",Yelm, WA,2 weeks 
247,779235605,Samsung Galaxy S9 Plus for Sprint,350,Used (normal wear),Samsung s9 Plus for SprintGreat conditionOnly small crack on screen but works perfectlySprint Reasonable offers only$350 or best offer,4,No delivery INFO!,"Ships from Modesto, CA for $7.49",,"Modesto, CA",7.49,"Modesto, CA",Modesto, CA,2 weeks 
248,778866471,"Samsung Galaxy S9 - new, unopened",380,New (never used),T-mobile Samsung galaxy s9 new and unused.64gbDark blue,2,Local pickup (97 miles away),Ships for $3.29,97.0,,3.29,"Redondo Beach, CA",Redondo Beach, CA,2 weeks 
249,778090523,Like New Samsung Galaxy S9 - Black,350,Open box (never used),"Nice s9 in Black,  Like New  Condition.Phone works great  , very fast and runs smooth.  Small crack on bottom  right of the  back, doesnt affect the phone performance.However, you can get a 5$ replacement back off Amazon, easy fix!  Because of this small defect, I discounted the phone 200 dollars to allow purchase of the back replacement if you desire.Comes with original wall charger, a bonus wireless charger...  a phone case and screen protector.Transcations will be accepted thru offer up or locally - only, no outside sale through paypal as you can use paypal to purchase on the site .  For transactions requring shipping :  DO NOT ASK ME TO SELL OUTSIDE OF OFFERUP,  I am very hard to scam.   Thank you much - PM me for any questions!",8,No delivery INFO!,"Ships from Decatur, AL for $7.49",,"Decatur, AL",7.49,"Decatur, AL",Decatur, AL,3 weeks 
250,777295527,Samsung Galaxy s9 Plus,499,Used (normal wear),Samsung Galaxy s9 Plus for sale$499.00. Or Best Offer Previous Service: Tmobile 64gbGreat Condition- Been in the defender box since purchased last year. Comes with original case and fast charger.Midnight BlackSerious Inquiries Only!Reason for selling: Upgrade Message me for detail and location...,3,No delivery INFO!,"Ships from Fall River, MA for $7.49",,"Fall River, MA",7.49,"Fall River, MA",Fall River, MA,3 weeks 
251,776515832,Samsung Galaxy S9,380,Open box (never used),Samsung Galaxy S9 64GB Unlocked Like new works great ,1,Local pickup (89 miles away),Ships for $7.49,89.0,,7.49,"Walnut, CA",Walnut, CA,3 weeks 
252,775729893,Samsung Galaxy S9 Brand New,450,New (never used),"Brand new, never used, still in Box.   Purchased from AT&T October 2019.   64GB.   Black.   Retails for 599",2,No delivery INFO!,"Ships from Fishers, IN for $3.29",,"Fishers, IN",3.29,"Fishers, IN",Fishers, IN,3 weeks 
253,775226059,Brand new Samsung galaxy s9 unlocked,450,New (never used),Blue samsung galaxy s964gb BRAND NEW IN SEALED BOX FACTORY UNLOCKED Comes with charger and earbuds ^$450Purple samsung galaxy s964gb BRAND NEW IN SEALED BOX FACTORY UNLOCKEDcomes with charger and earbuds ^$450Best Buy sells these for $600 (see picture) Im selling for 450 each no tax or anything!!!Selling fast and i sell on a firstcome first serve basis! Perfect for a christmas present!! ,6,No delivery INFO!,"Ships from Baltimore, MD for $10.99",,"Baltimore, MD",10.99,"Baltimore, MD",Baltimore, MD,3 weeks 
254,774932992,Samsung galaxy S9,275,Used (normal wear),Samsung galaxy s9 plus ,2,No delivery INFO!,"Ships from Rocky River, OH for $7.49",,"Rocky River, OH",7.49,"Rocky River, OH",Rocky River, OH,3 weeks 
255,774594187,Lot of 6 samsung galaxy s9 plus 64gb,380,Used (normal wear),380 each or discounted for multiple factory unlocked for att tmobile metro pcs simple straight talk mint lyca ultra net10 cricket h20 aio or for international use so bring your sim card to try it before you buy one or more ,1,No delivery INFO!,"Ships from San Jose, CA for $3.29",,"San Jose, CA",3.29,"San Jose, CA",San Jose, CA,4 weeks 
256,774520499,Samsung galaxy S9 unlocked,320,Open box (never used),No description. Ask seller for more details,5,No delivery INFO!,"Ships from Kissimmee, FL for $10.99",,"Kissimmee, FL",10.99,"Kissimmee, FL",Kissimmee, FL,4 weeks 
257,774248213,Samsung Galaxy S9,350,New (never used),Brand New S9 just got it and want it gone I ended up switching to iPhone. Price is negotiable. It comes with a case and the fast charger. If you have any questions Pm me.,4,No delivery INFO!,"Ships from Kissimmee, FL for $7.49",,"Kissimmee, FL",7.49,"Kissimmee, FL",Kissimmee, FL,4 weeks 
258,773296564,Samsung galaxy S9 factory unlocked - T-mobile 64 gb,350,Used (normal wear),"This phone is in excellent condition!Includes phone, Samsung original charger, Spigen matte phone case with kick stand, USB connector and manualsCash only for local pickup ",8,No delivery INFO!,"Ships from Palos Heights, IL for $7.49",,"Palos Heights, IL",7.49,"Palos Heights, IL",Palos Heights, IL,1 month 
259,724141262,S9+ and all its accessories,500,Open box (never used),BEST OFFER TAKES IT . SAMSUNG S9+  LOCKED FAST WIRELESS CHARGING DOCKGALAXY S3 FRONTIER SAMSUNG EARBUDS PORTABLE POWERBANK ,6,No delivery INFO!,"Ships from Miami, FL for $7.49",,"Miami, FL",7.49,"Miami, FL",Miami, FL,1 month 
260,772696954,Verizon Samsung Galaxy S9+ 64GB,450,Reconditioned/Certified,"Verizon Samsung Galaxy S9+ with 64GB of Internal StoragePhone is in Like New condition, wiped and ready to be used",3,No delivery INFO!,"Ships from Charlotte, NC for $3.29",,"Charlotte, NC",3.29,"Charlotte, NC",Charlotte, NC,1 month 
261,772212432,Samsung Galaxy s9 plus,350,Open box (never used),I have a new galaxy s9 plus comes with case and charger ,10,No delivery INFO!,"Ships from McAllen, TX for $7.49",,"McAllen, TX",7.49,"McAllen, TX",McAllen, TX,1 month 
262,771766325,Samsung galaxy s9,375,Used (normal wear),"T mobile, like new! ",1,No delivery INFO!,"Ships from Miami, FL for $3.29",,"Miami, FL",3.29,"Miami, FL",Miami, FL,1 month 
263,771167059,Samsung Galaxy S9 black perfect condition.,350,Open box (never used),Samsung S9 like new. $385 OBO or trade for IPhone . ,2,No delivery INFO!,"Ships from Welches, OR for $3.29",,"Welches, OR",3.29,"Welches, OR",Welches, OR,1 month 
264,771074212,Samsung Galaxy S9+,320,Used (normal wear),T mobile unlocked samsung s9+ in perfect condition.  No cracks. Phone paid off unlocked. ,4,No delivery INFO!,"Ships from San Jose, CA for $7.49",,"San Jose, CA",7.49,"San Jose, CA",San Jose, CA,1 month 
265,770687551,Samsung Galaxy Note S9,450,Used (normal wear),Samsung Galaxy Note s9 in great condition. Offering for $450.00,5,No delivery INFO!,"Ships from Los Angeles, CA for $7.49",,"Los Angeles, CA",7.49,"Los Angeles, CA",Los Angeles, CA,1 month 
267,768793745,Samsung Galaxy s9+,400,Used (normal wear),Cricket for carrier and excellent condition ,3,No delivery INFO!,"Ships from Tiffin, OH for $7.49",,"Tiffin, OH",7.49,"Tiffin, OH",Tiffin, OH,1 month 
268,768708142,Samsung Galaxy S9+,330,Used (normal wear),"Samsung Galaxy S9+ G965U64 GBGSM Unlocked, PurpleAll Accessories IncludedNew Case Included",2,No delivery INFO!,"Ships from Miami, FL for $3.29",,"Miami, FL",3.29,"Miami, FL",Miami, FL,1 month 
269,768479624,Brand new Verizon Samsung Galaxy S9 Edge,350,New (never used),"New Verizon Samsung Galaxy S9 Edge, comes with Otterbox Defender case. ",2,No delivery INFO!,"Ships from Sacramento, CA for $3.29",,"Sacramento, CA",3.29,"Sacramento, CA",Sacramento, CA,1 month 
270,767305620,Samsung galaxy S9,250,Used (normal wear),Good conditioned color black . Right now is on metro pcs  . 🌷,1,No delivery INFO!,"Ships from Mountlake Terrace, WA for $7.49",,"Mountlake Terrace, WA",7.49,"Mountlake Terrace, WA",Mountlake Terrace, WA,1 month 
271,766805120,Samsung galaxy s9,300,Used (normal wear),Has a little crack bottom left of the screen other then that works perfect paid off. ,3,No delivery INFO!,"Ships from Universal City, TX for $7.49",,"Universal City, TX",7.49,"Universal City, TX",Universal City, TX,1 month 
272,766436263,samsung galaxy s9,355,Used (normal wear),"samsung galaxy s9purple,64gbunlocked can use any carrierclean imei,good condition..",2,No delivery INFO!,"Ships from Garland, TX for $3.29",,"Garland, TX",3.29,"Garland, TX",Garland, TX,1 month 
273,766042941,Samsung Galaxy S9,300,Used (normal wear),"Samsung S9, great shape used only for about 6 months, no scratches, like new",5,No delivery INFO!,"Ships from San Antonio, TX for $7.49",,"San Antonio, TX",7.49,"San Antonio, TX",San Antonio, TX,1 month 
274,765231203,Samsung Galaxy S9 Perfect Condition,350,Open box (never used),"$350 OBO Brand new LavenderNo scratches Includes box and charger ‼️‼️‼️‼️‼️‼️‼️‼️‼️No PayPal. Not sending it to Miami or anywhere else. I'm located in Pomona, CA",2,Local pickup (99 miles away),Ships for $7.49,99.0,,7.49,"Los Angeles, CA",Los Angeles, CA,1 month 
275,763125757,Samsung Galaxy S9 64GB,349,Used (normal wear),"I have a Samsung Galaxy S9 64GB for sale for $349! Please inquire if interested!!* No meet ups, trades, or drops. You must come to the store! *Our store hours are 9am-7pm (Monday-Friday) 9am-6pm(Saturday), and 12pm-5pm(sunday) *Our store is located at 8800 Huebner d!*Alamo Pawn & Jewelry 💎  L132934A",3,No delivery INFO!,"Ships from San Antonio, TX for $10.99",,"San Antonio, TX",10.99,"San Antonio, TX",San Antonio, TX,1 month 
276,785252587,SAMSUNG GALAXY S9 ( PRICE REDUCTION),275,Open box (never used),"Black Samsung Galaxy S9 that is in absolute perfect condition. This phone was used in a work from home situation . Memory is 4GB, and 64GB internal storage and up to 400GB of external memory. This Galaxy S9 features Accelerometer, Barometer, Fingerprint Sensor, Gyro Sensor and Geomagnetic Sensor. Notable features include Samsung Pay (MST), Samsung KNOX, Bixby, Samsung Pay (NFC). The device measures 147.7 x 68.7 x 8.5mm and weighs 163g. As you will see great price and it MUST BE USED BY A SPRINT CARRIER... SPRINT ONLY SPRINT ONLY SPRINT ONLY",4,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 week 
277,783956369,Samsung Galaxy S9 plus Any carrier,370,Used (normal wear),Samsung Galaxy S8 plus64GBAny carrierGreat conditionTrusted Seller,9,Local pickup (21 miles away),No shipping INFO!,21.0,,,"San Diego, CA",San Diego, CA,1 week 
279,781052221,Samsung Galaxy S9+,550,New (never used),"Great condition, except the little corner on the bottom (cracked shown on picture)Other than that it’s great.Can be used for Cricket/ sprint and metro PCSOnly serious buyers ",5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"National City, CA",National City, CA,2 weeks 
280,779191249,Samsung galaxy s9 used,180,Used (normal wear),samsung galaxy s9 selling for PARTS ONLY,3,Local pickup (9 miles away),No shipping INFO!,9.0,,,"San Diego, CA",San Diego, CA,2 weeks 
281,777469947,Samsung galaxy S9+,525,Used (normal wear),I speak Spanish too (también habló español)Phone condition 8\10  I do not accept trades cash only  (unlocked phone) ,6,Local pickup (24 miles away),No shipping INFO!,24.0,,,"Vista, CA",Vista, CA,3 weeks 
282,768570524,Samsung galaxy s9 plus AT&T,390,New (never used),Samsung galaxy s9 plus blue  AT&T cattier Excellent condition ,2,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,1 month 
283,767152087,Samsung Galaxy S9 plus purple 64Gb Factory Unlocked,370,Used (normal wear),Good Battery Life and Clean IMEIWe offer warranty on all of our phonesAll of our phones are used but in great Shape!Not reported stolen and ready to be used with your Simcard.Comes with:House Charger Buy with confidence ,4,Local pickup (22 miles away),No shipping INFO!,22.0,,,"San Diego, CA",San Diego, CA,1 month 
284,760092944,Samsung galaxy S9,500,Used (normal wear),Its unlock and only few cracks. IMEI: 356417093206247 I'm selling the phone for 500$ or give me a best offer,4,Local pickup (19 miles away),No shipping INFO!,19.0,,,"Chula Vista, CA",Chula Vista, CA,1 month 
285,759720670,Samsung Galaxy s9,300,Used (normal wear),No description. Ask seller for more details,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"La Mesa, CA",La Mesa, CA,1 month 
287,758211970,Samsung Galaxy S9 Unlocked Verizon Phone,300,Used (normal wear),Unlocked Verizon phone in pristine condition. Only reason it's being sold is because I purchased the Note 10+ and. O longer need this phone ,2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,1 month 
288,755545890,Unlocked Samsung Galaxy S9 plus 64gb,380,Used (normal wear),Very good shape and Unlocked for any CarrierComes with chargerClean IMEIGood Battery Life,5,Local pickup (17 miles away),No shipping INFO!,17.0,,,"Chula Vista, CA",Chula Vista, CA,2 months 
289,753169328,Unlockd Samsung galaxy S9+ brand new carrier Verizon,575,New (never used),New,3,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,2 months 
290,751596408,Samsung galaxy s9 Cricket Wireless,369,Used (normal wear),Great conditions comea with usb cable and usb cableINV# 492156 Monte de Piedad National Hours: Monday thru Saturday 9:00am to 8:00pm & Sunday: 9am to 5pm30% off entire storeAsk about our 10 Month Layaway Plan! ,2,Local pickup (14 miles away),No shipping INFO!,14.0,,,"San Diego, CA",San Diego, CA,2 months 
291,746683295,Samsung Galaxy s9 plus,500,Used (normal wear),Comes with charger but doesn't come with the earphones,2,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,2 months 
292,743766864,Samsung Galaxy S9+Unlocked,250,Open box (never used),"New Samsung s9+, the box is opened but the phone is never used. Comes with full accessories. Also, comes with a phone case as a gift. The phone is unlocked to any carrier. 64 GB",1,Local pickup (11 miles away),No shipping INFO!,11.0,,,"San Diego, CA",San Diego, CA,2 months 
293,742558060,SAMSUNG GALAXY S9+ UNLOCK HABLO ESPAÑOL,450,Used (normal wear),UNLOCK SAMSUNG GALAXY s9+64 gb Perfect condition ,2,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Escondido, CA",Escondido, CA,2 months 
294,740044570,Unlocked Galaxy s9+ 64gb,325,Used (normal wear),"Unlocked Samsung Galaxy s9+ (plus) in excellent condition. Come with charger, case , and USB C cable.",2,Local pickup (5 miles away),No shipping INFO!,5.0,,,"San Diego, CA",San Diego, CA,3 months 
295,737472853,Samsung Galaxy S9,300,Used (normal wear),"I’m selling a Galaxy s9 64 gb, In good conditions, the phone is unlocked works for t mobile and at&t, clean IMEI. The phone has a few scratches on the screen but no cracks. Will not come with a charger. ",2,Local pickup (20 miles away),No shipping INFO!,20.0,,,"Escondido, CA",Escondido, CA,3 months 
296,734937683,Samsung Galaxy S9 Plus,430,Open box (never used),Samsung Galaxy S9 plus unlocked for any carrier always kept in case perfect condition,2,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Oceanside, CA",Oceanside, CA,3 months 
297,734657914,Samsung galaxy S9,450,Used (normal wear),"Samsung Galaxy S9, in a perfect condition. Goes with box. No damage.",7,Local pickup (12 miles away),No shipping INFO!,12.0,,,"San Diego, CA",San Diego, CA,3 months 
298,732995822,SAMSUNG GALAXY S9,350,Reconditioned/Certified,***MANY MORE******MANY MORE******MANY MORE******MANY MORE***,5,Local pickup (15 miles away),No shipping INFO!,15.0,,,"El Cajon, CA",El Cajon, CA,3 months 
299,729911629,Samsung Galaxy S9,400,Used (normal wear), It is my uncle' item. It is really good condition come check it out. ,3,Local pickup (22 miles away),No shipping INFO!,22.0,,,"El Cajon, CA",El Cajon, CA,3 months 
300,729086109,Samsung Galaxy S9 plus Unlocked,410,Used (normal wear),Samsung Galaxy S9 plus unlocked. Like new kept in an  Otter Box case the entire time. SD card included.,3,Local pickup (14 miles away),No shipping INFO!,14.0,,,"El Cajon, CA",El Cajon, CA,3 months 
301,725107548,"Samsung Galaxy S9+ 64 GB in perfect conditions, no ghost screen - Factory Unlock - Warranty",445,Used (normal wear),No description. Ask seller for more details,5,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,3 months 
302,719530724,Samsung Galaxy S9 SM-G960 - 64GB - Coral Blue (AT&T) Smartphone,275,Used (normal wear),This is a great phone that I am selling because I was upgraded to the S10. There are signs of use with some small scratches and a crack on the bottom right of the screen that you can see in he photos. These blemishes do not effect the phones function it works perfectly great. ,4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,4 months 
303,717125513,Samsung Galaxy S9,500,New (never used),"Brand New Samsung Galaxy S9 in Box with all contents, for use with Cricket Wireless.",2,Local pickup (25 miles away),No shipping INFO!,25.0,,,No location INFO!,,,4 months 
304,713226239,Samsung Galaxy s9 plus unlocked for any carrier,470,Open box (never used),Pretty much brand new works perfect no cracks or scratches bought threw Samsung unlocked for every carrier ,3,Local pickup (20 miles away),No shipping INFO!,20.0,,,"El Cajon, CA",El Cajon, CA,4 months 
305,711703304,Samsung Galaxy s9 plus,500,Reconditioned/Certified,"Perfect condition, works greatFactory unlucked (Bought it at best buy, still has one year guarantee until june 2020)Includes charger & earphones",6,Local pickup (27 miles away),No shipping INFO!,27.0,,,"San Diego, CA",San Diego, CA,4 months 
306,701545823,64GB SAMSUNG GALAXY S9 (MetroPCS/T-Mobile),200,Used (normal wear),Metallic blue Samsung Galaxy S9 64 gig has minor cracks from falling in between my driver seat and center console area. Cracks on the front don't interfere with the touch sensory and cannot be seen when phone screen illuminates. Phone is great I just upgraded and now have no need for this one. I'm asking 200 or best offer. Don't lowball me for that I'm already selling the phone ridiculously low.,2,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,5 months 
