,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
0,Samsung Galaxy s7 edge 32gb great condition,135,2019-11-29 20:06,True,excellent,7015112303,True,12.714669937550394
1,S7 Verizon OBO,90,2019-11-29 18:24,True,excellent,7029319021,False,9.588559419973983
2,Samsung galaxy s7 in original package (never activated),250,2019-11-29 05:57,True,like new,7028872526,False,13.26176104957573
3,Samsung Galaxy s7 edge 32gb great condition,110,2019-11-28 14:07,True,like new,7015763400,True,12.714669937550394
4,Samsung Galaxy S7 32GB Unlocked-Original Owner,160,2019-11-28 13:21,True,excellent,7028691390,False,11.895899893361772
5,Galaxy S7 Verizon,90,2019-11-27 15:09,True,good,7028334857,False,9.588559419973983
6,Samsung Galaxy s7 edge 32gb great condition,105,2019-11-27 12:33,True,like new,7028243731,True,12.714669937550394
7,Samsung Galaxy s7 edge 32gb great condition,135,2019-11-27 08:58,True,like new,7014779068,True,12.714669937550394
8,Incipio Samsung Galaxy S7 Phone Case,10,2019-11-26 22:51,True,new,7023003236,True,23.247891137309747
9,Samsung Galaxy s7 edge 32gb great condition,105,2019-11-26 19:14,True,like new,7027857606,True,12.714669937550394
10,Samsung Galaxy S7 32GB Unlocked-Original Owner,150,2019-11-24 08:16,True,excellent,7026242970,False,13.058698165001628
11,Samsung Gear VR - Virtual Reality Headset - 2016 Edition,30,2019-11-30 00:09,True,new,7029391930,False,21.942059386855483
12,"Phones for sale, Samsung, Apple",99,2019-11-28 14:14,True,good,7028695685,True,10.658264005575704
13,iPhone / Samsung cracked Screen Technician,2,2019-11-26 10:35,True,Unknown,7027552394,True,18.812958613470965
14,"*NEW* Galaxy S7 Case, LUVVITT [Sleek Armor] Shock Absorbing Case",10,2019-11-26 06:24,True,Unknown,7011792153,False,8.837883911520976
15,"Wireless, case, power bank, S7 edge",10,2019-11-24 14:03,True,Unknown,7026460656,False,5.8292565744727645
16,S7 Edge Phone cases,20,2019-11-23 15:02,True,Unknown,7025975501,False,6.317816088174676
17,Universal Flex Armband Cell Phone Holder,10,2019-11-29 13:50,True,excellent,7023015115,True,23.247891137309747
18,Universal Flex Armband Cell Phone Holder,10,2019-11-28 15:57,True,excellent,7028724006,True,23.247891137309747
19,Firm Price! Brand New in a Box Tripod with Bluetooth Remote,30,2019-11-28 13:26,True,new,7015892810,True,11.36474645482835
20,Instant cash for junk cars + free towing!                                       ,1,2019-11-28 10:16,True,Unknown,7028623869,True,0.0
21,iPhone iPad Galaxy Note Expert Fixing Screens,1,2019-11-26 19:13,True,Unknown,7027850730,False,18.812958613470965
22,Universal Flex Armband Cell Phone Holder,10,2019-11-26 16:16,True,excellent,7027763098,True,23.247891137309747
23,10000mAh Universal Portable Power Bank Qi Wireless Charger for iPhone,30,2019-11-26 08:05,True,new,7020895449,False,19.85258401851251
