,Item ID,Title,Price,Condition,Description,Number_of_pictures,Delivery,Shipping,Distance,Ship_Location,Ship_Price,Location,City,State,Time
0,789178595,Used iPhone 7 works amazing,200,Used (normal wear),It’s a perfect phone works amazingly fine and it’s unlocked comes with screen protector on the phone perfect condition ,5,Local pickup (16 miles away),No shipping INFO!,16.0,,,"San Diego, CA",San Diego, CA,20 minutes 
1,789168954,iPhone 7 unlocked for all carriers 128 gb,230,Reconditioned/Certified,iPhone 7 unlocked for all carriers 128 gb iPhone 7 desbloqueado para cualquier compañía 128 gb ,3,Local pickup (25 miles away),No shipping INFO!,25.0,,,"San Diego, CA",San Diego, CA,1 hour 
2,789163489,Unlocked 128gb iPhone 7 Plus any company ready!!!,325,Used (normal wear),Works with any company Has 128GB Of Memory Ready to activate ,2,Local pickup (85 miles away),Ships for $10.99,85.0,,10.99,"La Habra, CA",La Habra, CA,1 hour 
3,789108265,I phone 7 Plus 🌹Gold 128gb Carrier (Unlocked)AT&T TMobile Cricket 🇲🇽 Telcel Movistar Verizon,370,Used (normal wear),"iPhone : 7  plus Color :   🌹GoldStorage :  128GbCarrier : (Unlocked all carriers)ESN/IMEI : CLEANICLOUD: (unlocked)  🌹 Gold 128gb storage iCloud (UNLOCKED)all carriers AT&T T-Mobile Verizon, Obama sim, Metro pcs ,Cricket,Sprint, any country 🇲🇽 MEXICO Telcel Movistar to. everything fully functional speakers, cameras, buttons no issues  great for Gift .buy with confidence as we sell daily on here family owned shop.30 day warranty .phone will come with box and charger seen in picture good seller good reviews) serious buyers only PLEASE",7,Local pickup (18 miles away),No shipping INFO!,18.0,,,"Chula Vista, CA",Chula Vista, CA,4 hours 
4,789173071,iPhone 7 Plus,250,Used (normal wear),32GB Carrier :TFW,4,No delivery INFO!,"Ships from Los Angeles, CA for $7.49",,"Los Angeles, CA",7.49,"Los Angeles, CA",Los Angeles, CA,59 minutes 
5,789010256,Iphone 7 Plus 128 GB ( Gold ) ATT ( Price Negotiable ),370,Used (normal wear),Apple iPhone 7 Plus 128 GB Gold ( ATT )w/ screen protector and caseAmazing condition been taken great care of,4,Local pickup (26 miles away),No shipping INFO!,26.0,,,"Escondido, CA",Escondido, CA,8 hours 
6,788956014,iPhone 7 Plus 128GB,200,Used (normal wear),128GBJet BlackT-Mobile/ Metro PCSWorks greatClean IMEIScreen cost $55 to replace $200 ,4,Local pickup (10 miles away),No shipping INFO!,10.0,,,"San Diego, CA",San Diego, CA,10 hours 
7,788929498,iPhone 7 Plus 128GB,280,Used (normal wear),"Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻 NO SHIPPINGPlease read the entire ad as most of your questions are answered below. Unlocked for all GSM carriers: AT&T, CricKet, T-Mobile, Metro PCS, Simple Mobile, Telcel, Obama sims, Straight Talk, Tracfone, overseas etc. Clean IMEIiPhone 7 Plus - 128GB - Rose Gold ColorGood Condition with only minor wear. All functions work great with no problems. Bring your SIM card and make a test call!Reset Back to Factory Settings. There is NO iCloud lock or any activation lock. It’s fully wiped and ready for you to use the phone. Price is Firm 👈🏻👈🏻👈🏻👈🏻👈🏻",3,Local pickup (8 miles away),No shipping INFO!,8.0,,,"San Diego, CA",San Diego, CA,10 hours 
8,788882350,iPhone 7 128gb From apple store,225,Used (normal wear),iPhone 7 128gb. Small crack in upper right corner of front. Hasn’t effected anything while using. Good condition. Whit front and rose gold back. Upgraded. Bought from apple store. Should be able to switch to any provider. Check with your provider first. ,6,Local pickup (23 miles away),No shipping INFO!,23.0,,,"Carlsbad, CA",Carlsbad, CA,12 hours 
9,789177576,iPhone 7 Plus - 128GB,275,Used (normal wear),"iPhone 7 Plus 128GB - BlackUNLOCKED Very Good Condition Includes charging cable, Apple box, glass screen protector and Pong Case. Normal wear: 2 minor scratches on screen and minor scratch on top of phone but works great you don’t notice them when using the phone. Has new Apple Battery from Apple store that was put in last December. Price is FIRM, I will ignore any lower offers.  Cash only local buyer must be willing to meet somewhere local for sale. Thank you ",4,Local pickup (13 miles away),No shipping INFO!,13.0,,,"San Diego, CA",San Diego, CA,28 minutes 
10,789138998,iPhone 7+,350,Used (normal wear),Used in like new condition32 gigs OBO ,2,No delivery INFO!,"Ships from Kansas City, MO for $3.29",,"Kansas City, MO",3.29,"Kansas City, MO",Kansas City, MO,3 hours 
11,788744506,Apple iPhone 7 16gb with 6 case,200,Used (normal wear),"Apple iPhone rose gold 16gb with iphone 6 cases. Was my daughters, since upgraded.  Works perfect.  ",5,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,16 hours 
12,789137349,iPhone 7 Plus 128gig att & unlocked,275,Other (see description),"iPhone 7 Plus Matt black Att but lucked Phone works great very works Back on the phone has mark from a cheap case see pictures. Comes with two Tempered glass screen protectors , And three cases Cash only Local sale only Meet at mall bank or Starbucks Only trade for a Apple Watch 3rd gen 42mm 270$ obo ",5,Local pickup (22 miles away),No shipping INFO!,22.0,,,"Escondido, CA",Escondido, CA,3 hours 
13,789127032,iPhone 7 unlocked,185,Used (normal wear),IPhone 7 unlocked 32 gb ,1,Local pickup (21 miles away),No shipping INFO!,21.0,,,"Chula Vista, CA",Chula Vista, CA,3 hours 
