,Name,Price,postDate,HasImage,Attributes,postID,contactInfo,distance
0,Google Pixel 1 XL 32GB Unlocked,100,2019-11-27 22:42,True,excellent,7028466134,False,10.246047191510852
1,Google Pixel 3XL 128,150,2019-11-26 15:02,True,Unknown,7023844572,False,25.09691749180224
2,LG OLED65C8P 65-Inch 4K Ultra HD Smart OLED TV (2018 Model),1350,2019-11-26 09:09,True,like new,7027485219,False,12.026527656315686
3,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 19:28,True,Unknown,7026608810,False,1245.247032431583
4,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 17:41,True,Unknown,7026569983,False,1245.247032431583
5,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 15:23,True,Unknown,7026506652,False,1245.247032431583
6,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-24 13:57,True,Unknown,7026459290,False,1245.247032431583
7,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-23 14:37,True,Unknown,7025963750,False,1245.247032431583
8,Iphone - Iphone Buy - Iphone Sell - Iphone Top Buyer - Sell Iphone,12345,2019-11-21 08:56,True,Unknown,7024403798,True,14.573822163862479
9,I Pay CASH for SmartPhones & Electronics,345,2019-11-18 12:32,True,Unknown,7022611124,True,14.573822163862479
10,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 14:32,True,Unknown,7022034781,False,1245.247032431583
11,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-17 11:07,True,Unknown,7021903166,False,1245.247032431583
12,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 14:10,True,Unknown,7021486581,False,1245.247032431583
13,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-16 11:45,True,Unknown,7021382963,False,1245.247032431583
14,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-15 15:12,True,Unknown,7020878063,False,7.893485586560033
15,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,900,2019-11-03 17:42,True,Unknown,7013050841,False,1245.247032431583
16,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-03 12:02,True,Unknown,7012859790,False,7.893485586560033
17,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-01 15:31,True,Unknown,7011749518,False,7.893485586560033
18,▇ ▇CA$H PAID 4 IPHONE IPAD MACBOOK GALAXY ▇ ▇ CASH NOW ▇ ▇ $ ▇ ▇,999,2019-11-01 15:09,True,Unknown,7011734674,False,7.893485586560033
19," Like New Macbook Pro 15""  2.4GHz 4GB  +Warranty",449,2019-11-08 11:21,True,like new,7016231959,True,4.6192940843261745
20,"Pixel 4 128GB, Clearly White, Unlocked",700,2019-11-29 16:14,True,Unknown,7029263816,False,72.89210102597463
21,New Google Pixel 4 XL Large 64gb Clearly White Verizon GA020J,690,2019-11-29 14:23,True,Unknown,7029206749,True,78.20678627569698
22,Google Pixel 3 XL 64GB Unlocked,360,2019-11-29 14:20,True,like new,7025185631,True,73.01480204725834
23,Wanted Apple Product’s Surface Book Galaxy Note 10 Google pixel 4 Xl,2560,2019-11-13 12:13,True,Unknown,7019446302,True,78.07808595720475
24,Google Pixel 3XL 128GB,150,2019-11-26 15:03,True,Unknown,7023842377,False,25.09691749180224
25,Google Pixel 1 XL 32GB Unlocked TMobile At&t Verizon,150,2019-11-22 14:08,True,like new,7008829147,True,74.18516347798732
26,Cellphone charger Power bank Power Brick,0,2019-11-30 06:05,True,new,7017738943,True,78.20678627569698
27,"Iphone 11 pro max 64 , 11 xr  used , apple watch series 5 gps (wanted)",8900,2019-11-28 13:46,True,Unknown,7028699898,True,81.26773710899215
28,Wanted Apple products Macbook iPad iWatch iPhone 11 Pro Max Surface,2540,2019-11-27 11:03,True,Unknown,7028185088,True,77.92294210923852
29,Million Dollars Worth of Computer Internet Marketing Courses for Ecomm,0,2019-11-26 22:57,True,Unknown,7027897537,False,72.93831092070634
30,Wanted Electronic’s Macbook Air IPad Surface Book iMac iPhone iWatch,2540,2019-11-26 11:42,True,Unknown,7027619559,True,77.92294210923852
31,"Iphone 11 pro max 64 , 11 xr  used , apple watch series 5 gps (wanted)",8900,2019-11-25 14:00,True,Unknown,7027091474,True,81.26773710899215
32,Wanted Camera Canon Nikon Sony iPhone Macbook iPad Pro  Surface Book,2540,2019-11-25 10:23,True,Unknown,7026923840,True,77.92294210923852
33,Pay Cash! iPhone Macbook Pro Air iPad Surface Book Galaxy Note 10 plus,2540,2019-11-24 09:58,True,Unknown,7026308259,True,77.92294210923852
34,Pixel 4,500,2019-10-28 23:17,True,Unknown,7009223531,False,80.20798759404977
35,"apple watch series 5 44mm gps LTE,ipad,Macbook Wan,ted",1200,2019-11-22 12:40,True,Unknown,7025168263,True,76.803811922821
36,Wanted iPhone iPad Macbook SurFace Book Vaccum Xbox Camera Nikon Sony,2540,2019-11-22 11:05,True,Unknown,7025165520,True,77.92294210923852
37,Unlocked Google pixel 4 xl not so orange with extras,800,2019-11-29 12:51,True,Unknown,7029149294,False,82.23447723943694
38,Grandstream GXV3240 Android VoIP phone,75,2019-11-30 08:42,True,like new,7029536321,True,53.90952776605185
39,Need FAST CASH? Sell your iPhone iPad MacBook Galaxy for Instant CASH,0,2019-11-29 12:16,True,Unknown,7029128374,True,72.01020414002605
40,WANT---BUY----BUYER---iPhone 11 Pro X S MAX iPad Macbook iCloud,7777,2019-11-29 11:42,True,Unknown,7029104944,True,86.47812253661107
41,"WE BUY IPHONE 11, 11pro, 11 MAX, Xs max new/locked",0,2019-11-29 10:04,True,Unknown,7029032936,True,84.16024059495307
42,$$$ CASH BUYER FOR ANDROID GALAXY IPHONE PHONE SELL MY CELL MONEY $$$,1000,2019-11-26 14:50,True,good,7027747605,True,73.90746803054301
43,CASH for Electronics - Cell Phone Buyer - Cameras - Ipads - Laptops,1000,2019-11-26 14:51,True,good,7027748074,True,73.90746803054301
44,Electronics Buyer All Modern Items Welcomed Cell Ipads Macbooks Etc.,10000,2019-11-26 14:52,True,good,7027748653,True,73.90746803054301
